nom_message_clair	nom_complet	opcode_ou_typeurl	direction	champs	fichier:ligne
	jml	jml		1:int32:epoj	refs/dofus-deobfs/protos/filtered/jml.proto:3
	jmm	jmm		1:int32:epon	refs/dofus-deobfs/protos/filtered/jmm.proto:3
	jmn	jmn		1:int32:epor	refs/dofus-deobfs/protos/filtered/jmn.proto:3
	jmo	jmo		1:int32:epov;2:int32:epow;3:bool:epoy	refs/dofus-deobfs/protos/filtered/jmo.proto:3
	jmp	jmp		1:string:eppc	refs/dofus-deobfs/protos/filtered/jmp.proto:3
	jmq	jmq		1:string:eppg;2:jde:epph	refs/dofus-deobfs/protos/filtered/jmq.proto:4
	jmr	jmr		1:int32:eppl;2:int32:eppm	refs/dofus-deobfs/protos/filtered/jmr.proto:3
	jms	jms		1:int32:eppq;2:int32:eppr;3:int64:epps;4:int32:eppt	refs/dofus-deobfs/protos/filtered/jms.proto:3
	jmt	jmt		1:jmu:eppx;2:repeated jmu:eppy;3:repeated jmv:eppz	refs/dofus-deobfs/protos/filtered/jmt.proto:5
	jmu	jmu		1:int32:epqd;2:int32:epqe;3:int32:epqf;4:jie:epqg	refs/dofus-deobfs/protos/filtered/jmu.proto:4
	jmv	jmv		1:int32:epqk;2:repeated jmu:epql	refs/dofus-deobfs/protos/filtered/jmv.proto:4
	jmz	jmz		1:int32:epqu;2:repeated jnn:epqv;3:int32:epqw;4:jmx:epqy	refs/dofus-deobfs/protos/filtered/jmz.proto:4
	jmz+jmx	.jmx		1:int64:epqp;2:string:epqq	refs/dofus-deobfs/protos/filtered/jmz.proto:11
	jnc	jnc		1:int32:eprj;2:int32:eprk;3:jna:eprl	refs/dofus-deobfs/protos/filtered/jnc.proto:4
	jnc+jna	.jna		1:int64:eprd;2:repeated jnn:epre;3:int64:eprf	refs/dofus-deobfs/protos/filtered/jnc.proto:8
	jnd	jnd		1:int32:eprp;2:int32:eprq	refs/dofus-deobfs/protos/filtered/jnd.proto:3
	jne	jne		1:int32:epru;2:jnf:eprv;3:bool:eprw;4:repeated string:eprx	refs/dofus-deobfs/protos/filtered/jne.proto:4
	jnf	jnf		1:int32:epsb;2:int32:epsc;3:int64:epsd;4:repeated jnn:epse	refs/dofus-deobfs/protos/filtered/jnf.proto:4
	jnn	jnn		1:int32:eptx;2:string:epty;3:int32:epua;4:jni:epuc;5:jnj:epud;6:jnh:epue;7:int64:epuf;8:int32:epuh;9:jnk:epuj;10:jnl:epuk	refs/dofus-deobfs/protos/filtered/jnn.proto:4
	jnn+jni	.jni		1:int32:epsq;2:int32:epsr	refs/dofus-deobfs/protos/filtered/jnn.proto:17
	jnn+jnj	.jnj		1:int64:epsv;2:int32:epsw;3:int32:epsx	refs/dofus-deobfs/protos/filtered/jnn.proto:21
	jnn+jnh	.jnh		1:int32:epsi;2:int32:epsj;3:int32:epsk;4:int32:epsl;5:int32:epsm	refs/dofus-deobfs/protos/filtered/jnn.proto:26
	jnn+jnk	.jnk		1:int32:eptb;2:int32:eptc	refs/dofus-deobfs/protos/filtered/jnn.proto:33
	jnn+jnl	.jnl		1:int64:eptg;2:string:epth;3:int32:epti;4:string:eptj;5:string:eptk;6:int32:eptl;7:jcr:eptm;8:bool:eptn;9:bool:epto;10:bool:eptp;11:int32:eptq;12:int32:eptr;13:repeated jnn:epts;14:repeated int32:eptt	refs/dofus-deobfs/protos/filtered/jnn.proto:37
	jns	jns		1:int32:epva;2:int32:epvb;3:jnp:epvc;4:jnq:epvd	refs/dofus-deobfs/protos/filtered/jns.proto:5
	jns+jnp	.jnp		1:jie:epup;2:jdf:epuq	refs/dofus-deobfs/protos/filtered/jns.proto:12
	jns+jnq	.jnq		1:int32:epuv;2:int32:epuw	refs/dofus-deobfs/protos/filtered/jns.proto:16
	jnt	jnt		1:int32:epvi;2:string:epvj;3:string:epvk;4:string:epvl;5:string:epvm;6:repeated jmz:epvn	refs/dofus-deobfs/protos/filtered/jnt.proto:4
	jnu	jnu		1:int32:epvr;2:int32:epvs	refs/dofus-deobfs/protos/filtered/jnu.proto:3
	jnx	jnx		1:jnv:epvw;2:int64:epvx;3:int64:epvy;4:int32:epvz;5:int64:epwa;6:jft:epwb;7:job:epwc;8:joe:epwd;9:int32:epwe	refs/dofus-deobfs/protos/filtered/jnx.proto:6
	jny	jny		1:int32:epwj;2:string:epwk;3:jmr:epwl;4:int64:epwm;5:jnx:epwn	refs/dofus-deobfs/protos/filtered/jny.proto:5
	job	job		1:jne:epwr;2:jnz:epws	refs/dofus-deobfs/protos/filtered/job.proto:4
	joe	joe		1:jne:epww;2:joc:epwx	refs/dofus-deobfs/protos/filtered/joe.proto:4
	jof	jof		1:string:epxb;2:jdi:epxc;3:string:epxd;4:string:epxe;5:repeated int32:epxf;6:repeated int32:epxg;7:int32:epxh;8:bool:epxi;9:bool:epxj;10:string:epxk;11:int64:epxl;12:bool:epxm	refs/dofus-deobfs/protos/filtered/jof.proto:4
	jog	jog		1:int32:epxq;2:int32:epxr;3:int32:epxs;4:int32:epxt	refs/dofus-deobfs/protos/filtered/jog.proto:3
	joh	joh		1:string:epxx;2:int64:epxy;3:int64:epxz;4:string:epya	refs/dofus-deobfs/protos/filtered/joh.proto:3
	jol	jol		1:int32:epyo;2:string:epyp;3:joi:epyq;4:joj:epyr	refs/dofus-deobfs/protos/filtered/jol.proto:3
	jol+joi	.joi		1:int32:epye;2:int32:epyf	refs/dofus-deobfs/protos/filtered/jol.proto:8
	jol+joj	.joj		1:bool:epyj;2:repeated int32:epyk	refs/dofus-deobfs/protos/filtered/jol.proto:12
	jom	jom		1:string:epyv;2:int32:epyw;3:int32:epyx;4:jft:epyy;5:int64:epyz;6:string:epza;7:int64:epzb;8:jmr:epzc;9:int32:epzd;10:int64:epze;11:jdo:epzf;12:jie:epzg;13:repeated jop:epzh;14:repeated jhi:epzi;15:repeated jne:epzj;16:repeated jos:epzk	refs/dofus-deobfs/protos/filtered/jom.proto:11
	jon	jon		1:string:epzo;2:int32:epzp;3:int32:epzq;4:jft:epzr;5:int64:epzs	refs/dofus-deobfs/protos/filtered/jon.proto:4
	jop	jop		1:joq:epzw;2:jor:epzx	refs/dofus-deobfs/protos/filtered/jop.proto:5
	joq	joq		1:int32:eqac;2:int64:eqad	refs/dofus-deobfs/protos/filtered/joq.proto:3
	jor	jor		1:int64:eqah;2:int64:eqai;3:int32:eqaj	refs/dofus-deobfs/protos/filtered/jor.proto:3
	jos	jos		1:int32:eqan;2:int32:eqao	refs/dofus-deobfs/protos/filtered/jos.proto:3
	jot	jot		1:string:eqas;2:repeated jos:eqat;3:repeated jhi:eqau	refs/dofus-deobfs/protos/filtered/jot.proto:5
	jou	jou		1:int64:eqay;2:int32:eqaz;3:repeated int32:eqba;4:repeated int32:eqbb;5:string:eqbc;6:jcr:eqbd;7:int64:eqbe;8:int64:eqbf;9:int64:eqbg;10:int64:eqbh;11:int32:eqbj;12:bool:eqbk;13:int32:eqbl;14:bool:eqbm;15:int32:eqbn;16:int32:eqbo;17:int32:eqbp;18:int32:eqbq;19:int32:eqbr;20:int32:eqbs;21:int32:eqbt;22:int32:eqbu;23:int32:eqbv;24:int32:eqbw;25:int32:eqbx;26:int32:eqby;27:bool:eqbz;28:int32:eqca;29:int64:eqcb;30:int32:eqcc;31:int64:eqcd;32:int32:eqce;33:bool:eqcf;34:repeated jnn:eqcg	refs/dofus-deobfs/protos/filtered/jou.proto:5
	jpf	jpf		1:int32:eqdm;2:int32:eqdn;3:joy:eqdo;4:jpd:eqdp	refs/dofus-deobfs/protos/filtered/jpf.proto:5
	jpf+joy	.joy		1:int64:eqcq;2:jms:eqcr;3:bool:eqcs;4:repeated jow:eqct	refs/dofus-deobfs/protos/filtered/jpf.proto:12
	jpf+joy+jow	.jow		1:int32:eqck;2:string:eqcl;3:string:eqcm	refs/dofus-deobfs/protos/filtered/jpf.proto:17
	jpf+jpd	.jpd		1:repeated jpb:eqdi	refs/dofus-deobfs/protos/filtered/jpf.proto:23
	jpf+jpd+jpb	.jpb		1:int64:eqdc;2:bool:eqdd;3:joz:eqde	refs/dofus-deobfs/protos/filtered/jpf.proto:25
	jpf+jpd+jpb+joz	.joz		1:bool:eqcx;2:jlg:eqcy	refs/dofus-deobfs/protos/filtered/jpf.proto:29
	jpg	jpg		1:int32:eqdu;2:int32:eqdv;3:bool:eqdw	refs/dofus-deobfs/protos/filtered/jpg.proto:3
	jph	jph		1:int32:eqeb;2:jdq:eqec;3:jdr:eqed;4:int32:eqee;5:int32:eqef	refs/dofus-deobfs/protos/filtered/jph.proto:5
	jpi	jpi		1:string:eqej	refs/dofus-deobfs/protos/filtered/jpi.proto:3
	jpj	jpj		1:int32:eqen	refs/dofus-deobfs/protos/filtered/jpj.proto:3
	jpl	jpl			refs/dofus-deobfs/protos/filtered/jpl.proto:3
	jpm	jpm		1:bool:eqev	refs/dofus-deobfs/protos/filtered/jpm.proto:3
	jpn	jpn		1:bool:eqez;2:jht:eqfa	refs/dofus-deobfs/protos/filtered/jpn.proto:4
	jpo	jpo		1:int64:eqfe	refs/dofus-deobfs/protos/filtered/jpo.proto:3
	jpp	jpp		1:int32:eqfi	refs/dofus-deobfs/protos/filtered/jpp.proto:3
	jpq	jpq		1:int32:eqfm	refs/dofus-deobfs/protos/filtered/jpq.proto:3
	jpr	jpr		1:int32:eqfq;2:int32:eqfr;3:int32:eqfs	refs/dofus-deobfs/protos/filtered/jpr.proto:3
	jps	jps		1:int64:eqfw;2:int32:eqfx	refs/dofus-deobfs/protos/filtered/jps.proto:3
	jpt	jpt		1:int32:eqgb	refs/dofus-deobfs/protos/filtered/jpt.proto:3
	jpu	jpu		1:bool:eqgf;2:int32:eqgg;3:repeated string:eqgh	refs/dofus-deobfs/protos/filtered/jpu.proto:3
	jpx	jpx		1:jpv:eqgl;2:int32:eqgm;3:repeated string:eqgn	refs/dofus-deobfs/protos/filtered/jpx.proto:3
	jpy	jpy		1:bool:eqgr;2:jcs:eqgs;3:string:eqgt;4:string:eqgu;5:int64:eqgv;6:string:eqgw;7:int64:eqgx;8:int32:eqgy;9:int32:eqgz;10:int32:eqha;11:jlg:eqhb;12:jft:eqhc;13:bool:eqhd;14:jcp:eqhe	refs/dofus-deobfs/protos/filtered/jpy.proto:7
	jpz	jpz			refs/dofus-deobfs/protos/filtered/jpz.proto:3
	jqa	jqa		1:int64:eqhl;2:int64:eqhm	refs/dofus-deobfs/protos/filtered/jqa.proto:3
	jqb	jqb			refs/dofus-deobfs/protos/filtered/jqb.proto:3
	jqc	jqc			refs/dofus-deobfs/protos/filtered/jqc.proto:3
	jqf	jqf		1:int64:eqhx;2:int64:eqhy	refs/dofus-deobfs/protos/filtered/jqf.proto:3
	jqg	jqg			refs/dofus-deobfs/protos/filtered/jqg.proto:3
	jqh	jqh		1:repeated jqf:eqif	refs/dofus-deobfs/protos/filtered/jqh.proto:4
	jqi	jqi			refs/dofus-deobfs/protos/filtered/jqi.proto:3
	jql	jql		1:int64:eqim;2:jqj:eqin	refs/dofus-deobfs/protos/filtered/jql.proto:3
	jqm	jqm		1:int64:eqir;2:int64:eqis;3:int32:eqit;4:jqe:eqiu	refs/dofus-deobfs/protos/filtered/jqm.proto:4
	jqn	jqn		1:int64:eqiy;2:int64:eqiz;3:int32:eqja;4:jqe:eqjb;5:string:eqjc	refs/dofus-deobfs/protos/filtered/jqn.proto:4
	jqo	jqo		1:string:eqjg	refs/dofus-deobfs/protos/filtered/jqo.proto:3
	jqr	jqr		1:jqe:eqjk;2:jqp:eqjl	refs/dofus-deobfs/protos/filtered/jqr.proto:4
	jqs	jqs		1:jqr:eqjp;2:int64:eqjq;3:string:eqjr	refs/dofus-deobfs/protos/filtered/jqs.proto:4
	jqt	jqt			refs/dofus-deobfs/protos/filtered/jqt.proto:3
	jqu	jqu		1:string:eqjy	refs/dofus-deobfs/protos/filtered/jqu.proto:3
	jqv	jqv			refs/dofus-deobfs/protos/filtered/jqv.proto:3
	jqw	jqw		1:string:eqkf	refs/dofus-deobfs/protos/filtered/jqw.proto:3
	jqz	jqz		1:jqy:eqkk	refs/dofus-deobfs/protos/filtered/jqz.proto:4
	jrd	jrd		1:jqy:eqky;2:jmr:eqkz;3:PartyMember:eqla;4:jrb:eqlb	refs/dofus-deobfs/protos/filtered/jrd.proto:5
	jrd+PartyMember	.PartyMember		1:int64:eqko;2:bool:eqkp	refs/dofus-deobfs/protos/filtered/jrd.proto:12
	jrd+jrb	.jrb		1:int64:eqkt;2:string:eqku	refs/dofus-deobfs/protos/filtered/jrd.proto:16
	jrg	jrg		1:jrf:eqlh	refs/dofus-deobfs/protos/filtered/jrg.proto:4
	jrh	jrh			refs/dofus-deobfs/protos/filtered/jrh.proto:3
	jri	jri		1:bool:eqlo	refs/dofus-deobfs/protos/filtered/jri.proto:3
	jrj	jrj		1:bool:eqls	refs/dofus-deobfs/protos/filtered/jrj.proto:3
	jrm	jrm		1:bool:eqlw;2:jrk:eqlx;3:jrf:eqly	refs/dofus-deobfs/protos/filtered/jrm.proto:4
	jrn	jrn		1:int32:eqmc;2:repeated int64:eqmd;3:int32:eqme	refs/dofus-deobfs/protos/filtered/jrn.proto:3
	jro	jro		1:int32:eqmi;2:int64:eqmj;3:bool:eqmk	refs/dofus-deobfs/protos/filtered/jro.proto:3
	jrt	jrt		1:repeated jrr:eqng;2:string:eqnh	refs/dofus-deobfs/protos/filtered/jrt.proto:4
	jrt+jrr	.jrr		1:jrf:eqmu;2:jrp:eqmv;3:int32:eqmw;4:int32:eqmx;5:int32:eqmy;6:int32:eqmz;7:int32:eqna;8:int32:eqnb;9:int32:eqnc	refs/dofus-deobfs/protos/filtered/jrt.proto:7
	jrt+jrr+jrp	.jrp		1:int32:eqmo;2:int32:eqmp;3:int32:eqmq	refs/dofus-deobfs/protos/filtered/jrt.proto:17
	jru	jru		1:string:eqnl;2:repeated int32:eqnm;3:string:eqnn	refs/dofus-deobfs/protos/filtered/jru.proto:3
	jrv	jrv		1:int32:eqnr;2:int32:eqns;3:int32:eqnt;4:bool:eqnu	refs/dofus-deobfs/protos/filtered/jrv.proto:3
	jrw	jrw		1:repeated string:eqny;2:repeated string:eqnz;3:int32:eqoa	refs/dofus-deobfs/protos/filtered/jrw.proto:3
	jrx	jrx		1:jrf:eqof	refs/dofus-deobfs/protos/filtered/jrx.proto:4
	jry	jry			refs/dofus-deobfs/protos/filtered/jry.proto:3
	jrz	jrz		1:bool:eqom	refs/dofus-deobfs/protos/filtered/jrz.proto:3
	jsa	jsa		1:bool:eqoq;2:bool:eqor	refs/dofus-deobfs/protos/filtered/jsa.proto:3
	jsb	jsb			refs/dofus-deobfs/protos/filtered/jsb.proto:3
	jss	jss		1:jsi:eqqt;2:jsq:eqqu;3:bool:eqqv	refs/dofus-deobfs/protos/filtered/jss.proto:3
	jss+jsi	.jsi		1:jsd:eqpl;2:jse:eqpm;3:jsf:eqpn;4:jsg:eqpo	refs/dofus-deobfs/protos/filtered/jss.proto:7
	jss+jsi+jsd	.jsd			refs/dofus-deobfs/protos/filtered/jss.proto:14
	jss+jsi+jse	.jse			refs/dofus-deobfs/protos/filtered/jss.proto:16
	jss+jsi+jsf	.jsf		1:int32:eqpe	refs/dofus-deobfs/protos/filtered/jss.proto:18
	jss+jsi+jsg	.jsg			refs/dofus-deobfs/protos/filtered/jss.proto:21
	jss+jsq	.jsq		1:jsk:eqqk;2:jsl:eqql;3:jsm:eqqm;4:jsn:eqqn;5:jso:eqqo	refs/dofus-deobfs/protos/filtered/jss.proto:24
	jss+jsq+jsk	.jsk			refs/dofus-deobfs/protos/filtered/jss.proto:32
	jss+jsq+jsl	.jsl			refs/dofus-deobfs/protos/filtered/jss.proto:34
	jss+jsq+jsm	.jsm		1:int32:eqpz	refs/dofus-deobfs/protos/filtered/jss.proto:36
	jss+jsq+jsn	.jsn			refs/dofus-deobfs/protos/filtered/jss.proto:39
	jss+jsq+jso	.jso		1:string:eqqg	refs/dofus-deobfs/protos/filtered/jss.proto:41
	jst	jst		1:bool:eqqz	refs/dofus-deobfs/protos/filtered/jst.proto:3
	jsu	jsu		1:bool:eqrd;2:int32:eqre;3:int32:eqrf;4:int32:eqrg	refs/dofus-deobfs/protos/filtered/jsu.proto:3
	jsv	jsv			refs/dofus-deobfs/protos/filtered/jsv.proto:3
	jsw	jsw		1:bool:eqrn	refs/dofus-deobfs/protos/filtered/jsw.proto:3
	jsx	jsx			refs/dofus-deobfs/protos/filtered/jsx.proto:3
	jsz	jsz		1:int32:eqrv	refs/dofus-deobfs/protos/filtered/jsz.proto:3
	jta	jta		1:repeated int32:eqrz	refs/dofus-deobfs/protos/filtered/jta.proto:3
	jtc	jtc			refs/dofus-deobfs/protos/filtered/jtc.proto:3
	jtd	jtd		1:jtf:eqsh;2:jtg:eqsi	refs/dofus-deobfs/protos/filtered/jtd.proto:5
	jte	jte		1:jtf:eqsm;2:jtg:eqsn	refs/dofus-deobfs/protos/filtered/jte.proto:5
	jtf	jtf		1:int32:eqsr;2:repeated int32:eqss;3:int32:eqst	refs/dofus-deobfs/protos/filtered/jtf.proto:3
	jtg	jtg		1:int32:eqsx;2:repeated jth:eqsy;3:int32:eqsz	refs/dofus-deobfs/protos/filtered/jtg.proto:4
	jth	jth		1:repeated int32:eqtd	refs/dofus-deobfs/protos/filtered/jth.proto:3
	jti	jti		1:int32:eqth	refs/dofus-deobfs/protos/filtered/jti.proto:3
	jtm	jtm		1:jtk:eqtt;2:Error:eqtu	refs/dofus-deobfs/protos/filtered/jtm.proto:3
	jtm+jtk	.jtk		1:int32:eqtl;2:int32:eqtm	refs/dofus-deobfs/protos/filtered/jtm.proto:8
	jtm+Error	.Error			refs/dofus-deobfs/protos/filtered/jtm.proto:12
	jtn	jtn		1:repeated int32:eqtz	refs/dofus-deobfs/protos/filtered/jtn.proto:3
	jtr	jtr		1:jtp:equl;2:Error:equm	refs/dofus-deobfs/protos/filtered/jtr.proto:3
	jtr+jtp	.jtp		1:repeated int32:equd;2:int32:eque	refs/dofus-deobfs/protos/filtered/jtr.proto:8
	jtr+Error	.Error			refs/dofus-deobfs/protos/filtered/jtr.proto:12
	jts	jts		1:int32:equr;2:int32:equs	refs/dofus-deobfs/protos/filtered/jts.proto:3
	jtt	jtt		1:int32:equw;2:int32:equx	refs/dofus-deobfs/protos/filtered/jtt.proto:3
	jtu	jtu		1:repeated int32:eqvb;2:int32:eqvc	refs/dofus-deobfs/protos/filtered/jtu.proto:3
	jtv	jtv		1:repeated int32:eqvg;2:int32:eqvh	refs/dofus-deobfs/protos/filtered/jtv.proto:3
	jtw	jtw		1:jcr:eqvl;2:int32:eqvm;3:repeated int32:eqvn;4:string:eqvo	refs/dofus-deobfs/protos/filtered/jtw.proto:4
	jtx	jtx		1:string:eqvs;2:jcr:eqvt;3:jie:eqvu	refs/dofus-deobfs/protos/filtered/jtx.proto:5
	jty	jty		1:int32:eqvy;2:jcr:eqvz;3:repeated int32:eqwa;4:int32:eqwb;5:string:eqwc	refs/dofus-deobfs/protos/filtered/jty.proto:4
	jtz	jtz		1:string:eqwg;2:int32:eqwh;3:jcr:eqwi;4:jie:eqwj	refs/dofus-deobfs/protos/filtered/jtz.proto:5
	jua	jua		1:string:eqwn	refs/dofus-deobfs/protos/filtered/jua.proto:3
	jub	jub		1:string:eqwr;2:izg:eqws	refs/dofus-deobfs/protos/filtered/jub.proto:4
	jue	jue		1:repeated jnf:eqwx	refs/dofus-deobfs/protos/filtered/jue.proto:4
	juf	juf		1:int32:eqxb	refs/dofus-deobfs/protos/filtered/juf.proto:3
	jui	jui		1:jug:eqxf	refs/dofus-deobfs/protos/filtered/jui.proto:3
	juj	juj		1:int32:eqxj	refs/dofus-deobfs/protos/filtered/juj.proto:3
	juk	juk		1:bool:eqxn	refs/dofus-deobfs/protos/filtered/juk.proto:3
	jul	jul		1:jnf:eqxr	refs/dofus-deobfs/protos/filtered/jul.proto:4
	jum	jum		1:int32:eqxv	refs/dofus-deobfs/protos/filtered/jum.proto:3
	jun	jun		1:bool:eqya	refs/dofus-deobfs/protos/filtered/jun.proto:3
	juo	juo		1:int32:eqye	refs/dofus-deobfs/protos/filtered/juo.proto:3
	jup	jup		1:int32:eqyj	refs/dofus-deobfs/protos/filtered/jup.proto:3
	juq	juq		1:bool:eqyo	refs/dofus-deobfs/protos/filtered/juq.proto:3
	jur	jur		1:int32:eqys	refs/dofus-deobfs/protos/filtered/jur.proto:3
	jus	jus		1:bool:eqyx	refs/dofus-deobfs/protos/filtered/jus.proto:3
	jut	jut		1:int32:eqzb;2:jud:eqzd;3:int32:eqze	refs/dofus-deobfs/protos/filtered/jut.proto:4
	juu	juu		1:bool:eqzj	refs/dofus-deobfs/protos/filtered/juu.proto:3
	juv	juv		1:int32:eqzn;2:int32:eqzo	refs/dofus-deobfs/protos/filtered/juv.proto:3
	juw	juw		1:bool:eqzt;2:jud:eqzu	refs/dofus-deobfs/protos/filtered/juw.proto:4
	jux	jux		1:int32:eqzz	refs/dofus-deobfs/protos/filtered/jux.proto:3
	juy	juy		1:bool:erad	refs/dofus-deobfs/protos/filtered/juy.proto:3
	juz	juz		1:jth:erah	refs/dofus-deobfs/protos/filtered/juz.proto:4
	jva	jva		1:bool:eral	refs/dofus-deobfs/protos/filtered/jva.proto:3
	jvb	jvb		1:string:erap;2:string:eraq;3:int32:erar;4:bool:eras	refs/dofus-deobfs/protos/filtered/jvb.proto:3
	jvc	jvc		1:bool:eraw	refs/dofus-deobfs/protos/filtered/jvc.proto:3
	jvd	jvd		1:string:erba;2:int32:erbb;3:int32:erbc;4:jth:erbd	refs/dofus-deobfs/protos/filtered/jvd.proto:4
	jve	jve		1:string:erbh;2:string:erbi;3:int32:erbj	refs/dofus-deobfs/protos/filtered/jve.proto:3
	jvf	jvf		1:bool:erbn;2:jvo:erbo	refs/dofus-deobfs/protos/filtered/jvf.proto:4
	jvg	jvg		1:string:erbs	refs/dofus-deobfs/protos/filtered/jvg.proto:3
	jvh	jvh		1:bool:erbw	refs/dofus-deobfs/protos/filtered/jvh.proto:3
	jvi	jvi		1:string:erca	refs/dofus-deobfs/protos/filtered/jvi.proto:3
	jvj	jvj		1:bool:erce	refs/dofus-deobfs/protos/filtered/jvj.proto:3
	jvk	jvk		1:jvo:erci;2:repeated jvo:ercj	refs/dofus-deobfs/protos/filtered/jvk.proto:4
	jvl	jvl		1:string:ercn;2:jie:erco	refs/dofus-deobfs/protos/filtered/jvl.proto:4
	jvo	jvo		1:string:ercy;2:string:ercz;3:int32:erda;5:int32:erdc;6:int32:erde;7:int32:erdg;8:jie:erdi;9:bool:erdj;10:string:erdk;11:int32:erdl;12:jth:erdm	refs/dofus-deobfs/protos/filtered/jvo.proto:5
	jvo+jvm	.jvm		1:int32:ercs;2:int32:erct	refs/dofus-deobfs/protos/filtered/jvo.proto:18
	jvq	jvq			refs/dofus-deobfs/protos/filtered/jvq.proto:3
	jvt	jvt		1:repeated jvr:ereb	refs/dofus-deobfs/protos/filtered/jvt.proto:3
	jvt+jvr	.jvr		1:int32:erdu;2:int32:erdv;3:bool:erdw;4:int64:erdx	refs/dofus-deobfs/protos/filtered/jvt.proto:5
	jvu	jvu		1:int32:eref;2:bool:ereg;3:int64:ereh	refs/dofus-deobfs/protos/filtered/jvu.proto:3
	jvv	jvv		1:int32:erel	refs/dofus-deobfs/protos/filtered/jvv.proto:3
	jvx	jvx		1:repeated jwd:ereq	refs/dofus-deobfs/protos/filtered/jvx.proto:4
	jvy	jvy		1:jwd:ereu	refs/dofus-deobfs/protos/filtered/jvy.proto:4
	jvz	jvz		1:jwd:erey	refs/dofus-deobfs/protos/filtered/jvz.proto:4
	jwa	jwa		1:repeated jwd:erfc	refs/dofus-deobfs/protos/filtered/jwa.proto:4
	jwd	jwd		1:int64:erfg;2:int64:erfh;3:jwb:erfi;4:int64:erfj;5:repeated jnn:erfk	refs/dofus-deobfs/protos/filtered/jwd.proto:4
	jwf	jwf			refs/dofus-deobfs/protos/filtered/jwf.proto:3
	jwg	jwg		1:jof:erfs	refs/dofus-deobfs/protos/filtered/jwg.proto:4
	jwh	jwh		1:jof:erfw	refs/dofus-deobfs/protos/filtered/jwh.proto:4
	jwi	jwi		1:string:erga	refs/dofus-deobfs/protos/filtered/jwi.proto:3
	jwj	jwj			refs/dofus-deobfs/protos/filtered/jwj.proto:3
	jwk	jwk		1:string:ergh;2:string:ergi	refs/dofus-deobfs/protos/filtered/jwk.proto:3
	jwl	jwl		1:string:ergm;2:string:ergn	refs/dofus-deobfs/protos/filtered/jwl.proto:3
	jwm	jwm			refs/dofus-deobfs/protos/filtered/jwm.proto:3
	jwn	jwn		1:bool:ergu	refs/dofus-deobfs/protos/filtered/jwn.proto:3
	jwo	jwo			refs/dofus-deobfs/protos/filtered/jwo.proto:3
	jwp	jwp		1:int64:erhb;2:int64:erhc	refs/dofus-deobfs/protos/filtered/jwp.proto:3
	jwq	jwq		1:int64:erhg;2:bool:erhh	refs/dofus-deobfs/protos/filtered/jwq.proto:3
	jwr	jwr			refs/dofus-deobfs/protos/filtered/jwr.proto:3
	jws	jws		1:bool:erho	refs/dofus-deobfs/protos/filtered/jws.proto:3
	jwt	jwt		1:jft:erhs;2:jhv:erht	refs/dofus-deobfs/protos/filtered/jwt.proto:5
	jwu	jwu			refs/dofus-deobfs/protos/filtered/jwu.proto:3
	jwv	jwv		1:bool:eria;2:jft:erib	refs/dofus-deobfs/protos/filtered/jwv.proto:4
	jww	jww		1:int64:erif;2:int64:erig;3:int64:erih;4:repeated jhv:erii	refs/dofus-deobfs/protos/filtered/jww.proto:4
	jwx	jwx		1:jhv:erim;2:jdj:erin;3:int64:erio	refs/dofus-deobfs/protos/filtered/jwx.proto:5
	jwy	jwy		1:string:eris;2:int64:erit	refs/dofus-deobfs/protos/filtered/jwy.proto:3
	jwz	jwz		1:bool:erix	refs/dofus-deobfs/protos/filtered/jwz.proto:3
	jxb	jxb		1:int32:erjc;2:int32:erjd;3:string:erje	refs/dofus-deobfs/protos/filtered/jxb.proto:3
	jxc	jxc		1:repeated jol:erji	refs/dofus-deobfs/protos/filtered/jxc.proto:4
	jxd	jxd		1:int32:erjm;2:int32:erjn	refs/dofus-deobfs/protos/filtered/jxd.proto:3
	jxe	jxe		1:jol:erjr	refs/dofus-deobfs/protos/filtered/jxe.proto:4
	jxf	jxf			refs/dofus-deobfs/protos/filtered/jxf.proto:3
	jxg	jxg		1:int64:erjy;2:int32:erjz	refs/dofus-deobfs/protos/filtered/jxg.proto:3
	jxh	jxh		1:repeated jol:erkd	refs/dofus-deobfs/protos/filtered/jxh.proto:4
	jxi	jxi		1:int32:erkh;2:repeated int32:erki	refs/dofus-deobfs/protos/filtered/jxi.proto:3
	jxk	jxk		1:int64:erkn	refs/dofus-deobfs/protos/filtered/jxk.proto:3
	jxl	jxl		1:bool:erkr	refs/dofus-deobfs/protos/filtered/jxl.proto:3
	jxm	jxm		1:int64:erkv	refs/dofus-deobfs/protos/filtered/jxm.proto:3
	jxn	jxn		1:string:erkz;2:jft:erla	refs/dofus-deobfs/protos/filtered/jxn.proto:4
	jxo	jxo		1:string:erle;2:jdn:erlf	refs/dofus-deobfs/protos/filtered/jxo.proto:4
	jxp	jxp		1:jdn:erlj	refs/dofus-deobfs/protos/filtered/jxp.proto:4
	jxq	jxq		1:jft:erln;2:int32:erlo	refs/dofus-deobfs/protos/filtered/jxq.proto:4
	jxr	jxr		1:jft:erls;2:int32:erlt	refs/dofus-deobfs/protos/filtered/jxr.proto:4
	jxs	jxs		1:bool:erlx;2:int64:erly	refs/dofus-deobfs/protos/filtered/jxs.proto:3
	jxt	jxt			refs/dofus-deobfs/protos/filtered/jxt.proto:3
