nom_message_clair	nom_complet	opcode_ou_typeurl	direction	champs	fichier:ligne
Jgb	ActorPositionInformation+ActorInformation+RolePlayActor+NamedActor+Humanoid+HumanOption+Jgb	.jgb		1:AllianceInformation:eiio;2:bool:eiip;3:Jcu:eiiq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jhp.cs:684
Jga	ActorPositionInformation+ActorInformation+RolePlayActor+NamedActor+Humanoid+HumanOption+Jga	.jga		1:List<Jfy>:eiik	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jhp.cs:703
Jfy	ActorPositionInformation+ActorInformation+RolePlayActor+NamedActor+Humanoid+HumanOption+Jga+Jfy	.jfy		1:int:eiif;2:EntityLook:eiig	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jhp.cs:714
Jge	ActorPositionInformation+ActorInformation+RolePlayActor+NamedActor+Humanoid+HumanOption+Jge	.jge		1:int:eijh;2:int:eijj;3:int:eijl;4:int:eijm	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jhp.cs:732
Jgd	ActorPositionInformation+ActorInformation+RolePlayActor+NamedActor+Humanoid+HumanOption+Jgd	.jgd		1:string:eija;2:int:eijc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jhp.cs:775
Jgc	ActorPositionInformation+ActorInformation+RolePlayActor+NamedActor+Humanoid+HumanOption+Jgc	.jgc		1:int:eiiu;2:int:eiiv;3:string:eiiw	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jhp.cs:806
MutantInformation	ActorPositionInformation+ActorInformation+RolePlayActor+NamedActor+Humanoid+MutantInformation	.MutantInformation		1:int:eikr;2:int:eiks	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jhp.cs:828
Mount	ActorPositionInformation+ActorInformation+RolePlayActor+NamedActor+Mount	.Mount		1:string:eilf;2:int:eilg	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jhp.cs:846
MonsterGroupActor	ActorPositionInformation+ActorInformation+RolePlayActor+MonsterGroupActor	.MonsterGroupActor		1:int:loot_share;2:Jcr:alignment;3:WaveInformation:wave_information;4:MonsterGroupStaticInformation:identification	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jhp.cs:865
WaveInformation	ActorPositionInformation+ActorInformation+RolePlayActor+MonsterGroupActor+WaveInformation	.WaveInformation		1:List<MonsterGroupStaticInformation>:alternatives;2:int:wave_count	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jhp.cs:885
EntityLook	EntityLook	jhq		1:List<SubEntityInformation>:sub_entities;2:int:bones_id;3:List<int>:indexed_colors;4:List<int>:skins;5:List<int>:scales	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jhq.cs:10
PlayAnimationEvent	PlayAnimationEvent	jhr	S2C	1:string:eiql	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jhr.cs:10
GuildLogbookEntry	GuildLogbookEntry	jij		6:int:eisl;7:long:eism;1:Jic:eisn;2:Jhv:eiso;3:Jih:eisp;4:Jib:eisq;5:Jig:eisr;8:Jid:eiss;9:Jhy:eist	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jij.cs:10
Jic	GuildLogbookEntry+Jic	.jic		1:int:eirp;2:bool:eirq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jij.cs:103
Jhv	GuildLogbookEntry+Jhv	.jhv		1:int:eiqp;2:long:eiqq;3:int:eiqr;4:ObjectItem:eiqs;5:string:eiqt;6:int:eiqu;7:Jht:eiqv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jij.cs:126
Jih	GuildLogbookEntry+Jih	.jih		1:long:eisd;2:long:eise;3:string:eisf;4:RankInformation:eisg;5:string:eish	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jij.cs:169
Jib	GuildLogbookEntry+Jib	.jib		1:string:eirj;2:long:eirk;3:Jhz:eirl	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jij.cs:196
Jig	GuildLogbookEntry+Jig	.jig		1:Jie:eiry;2:RankInformation:eirz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jij.cs:227
Jid	GuildLogbookEntry+Jid	.jid			refs/otomai/libs/Bubble.Shared/Protocol/Game/Jij.cs:254
Jhy	GuildLogbookEntry+Jhy	.jhy		1:long:eiqz;2:string:eira;3:int:eirb;4:long:eird;5:Jhw:eire;6:MapExtendedCoordinates:eirf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jij.cs:264
SpellItem2	SpellItem2	hht		1:int:eisy;2:bool:eisz;3:Dictionary<int, string>:eitb;4:int:eitc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jik.cs:10
PaddockInformation	PaddockInformation	jiv		1:int:eiuj;4:int:eiuk;2:Jit:eiul;3:Jio:eium	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jiv.cs:10
Jit	PaddockInformation+Jit	.jit		1:List<Jir>:eiue;2:List<Jir>:eiuf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jiv.cs:53
Jir	PaddockInformation+Jit+Jir	.jir		1:bool:eity;2:long:eitz;3:Jip:eiua	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jiv.cs:67
Jip	PaddockInformation+Jit+Jir+Jip	.jip		1:GuildInformation:eitt;2:bool:eitu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jiv.cs:84
Jio	PaddockInformation+Jio	.jio		1:bool:eitm;2:long:eitn;3:List<Jim>:eito;4:MapExtendedCoordinates:eitp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jiv.cs:104
Jim	PaddockInformation+Jio+Jim	.jim		1:string:eitg;2:string:eith;3:int:eiti	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jiv.cs:124
SocialEmblem	SocialEmblem	jiw		1:int:symbol_shape_id;2:int:symbol_color;3:int:background_shape_id;4:int:background_color	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jiw.cs:10
NamedPartyTeamWithOutcome	NamedPartyTeamWithOutcome	jix		1:NamedPartyTeam:eiuy;2:Jdb:eiuz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jix.cs:10
Challenge	Challenge	jja		1:Jiy:eivd;2:List<ChallengeTarget>:eive;3:int:eivf;4:int:eivg;5:int:eivh	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jja.cs:10
FightResultListEntry	FightResultListEntry	jjr		1:Jdb:eixx;2:Jjd:eixy;3:Jjp:eixz;4:int:eiya	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jjr.cs:10
Jjd	FightResultListEntry+Jjd	.jjd		1:long:eivr;2:List<Jjb>:eivs	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jjr.cs:30
Jjb	FightResultListEntry+Jjd+Jjb	.jjb		1:int:eivl;2:int:eivm;3:int:eivn	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jjr.cs:44
Jjp	FightResultListEntry+Jjp	.jjp		2:long:eixn;3:bool:eixo;4:Jjm:eixp;1:Jjm:eixq;5:Jjn:eixr;6:Jjl:eixs	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jjr.cs:65
Jjm	FightResultListEntry+Jjp+Jjm	.jjm		1:int:eixf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jjr.cs:121
Jjn	FightResultListEntry+Jjp+Jjn	.jjn		1:AllianceInformation:eixj	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jjr.cs:134
Jjl	FightResultListEntry+Jjp+Jjl	.jjl		1:int:eixa;2:List<Jjj>:eixb	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jjr.cs:147
Jjj	FightResultListEntry+Jjp+Jjl+Jjj	.jjj		1:Jjg:eiwu;2:Jjh:eiwv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jjr.cs:161
Jjg	FightResultListEntry+Jjp+Jjl+Jjj+Jjg	.jjg		1:bool:eivw;2:long:eivx;3:int:eivy;4:bool:eivz;5:long:eiwa;6:bool:eiwb;7:bool:eiwc;8:long:eiwd;9:bool:eiwe;10:long:eiwf;11:bool:eiwg;12:long:eiwh;13:long:eiwi	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jjr.cs:198
Jjh	FightResultListEntry+Jjp+Jjl+Jjj+Jjh	.jjh		1:int:eiwm;2:int:eiwn;3:int:eiwo;4:int:eiwp;5:int:eiwq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jjr.cs:247
FighterLightInformation	FighterLightInformation	jjt		2:bool:eiye;3:int:eiyf;4:long:eiyg;6:Gender:eiyh;8:int:eiyi;10:int:eiyj;1:FighterTaxCollectorLightInformation:eiyk;5:FighterEntityLightInformation:eiyl;7:FighterNamedLightInformation:eiym;9:FighterMonsterLightInformation:eiyn	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jjt.cs:10
SocialFightInformation	SocialFightInformation	jjw		1:bool:eiys;2:int:eiyt;3:long:eiyu;4:Jju:eiyv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jjw.cs:10
ShortcutCosmeticObject	ShortcutCosmeticObject	jjx		1:bool:eiyz;2:int:eiza;3:int:eizc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jjx.cs:10
FightTemporaryBoostEffect	FightTemporaryBoostEffect	jkb		3:int:eizm;1:int:eizn;2:int:eizp;4:int:eizr;5:Jjz:eizt	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jkb.cs:10
Jjz	FightTemporaryBoostEffect+Jjz	.jjz		1:int:eizg;2:int:eizh;3:int:eizi	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jkb.cs:70
FightTemporarySpellImmunityEffect	FightTemporarySpellImmunityEffect	jkc		1:int:eizy	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jkc.cs:10
CharacterCharacteristicValue	CharacterCharacteristicValue	jkd		1:long:total	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jkd.cs:10
ObjectUidWithQuantity	ObjectUidWithQuantity	jke		1:int:object_uid;2:int:quantity;3:int:quantity2	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jke.cs:10
AllianceInformation	AllianceInformation	jkh		1:SocialEmblem:ejau;2:Jkf:ejav;3:string:ejaw;4:string:ejay;5:string:ejaz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jkh.cs:10
Jkf	AllianceInformation+Jkf	.jkf		1:int:ejam;2:int:ejan;3:AllianceRecruitmentInformation:ejao;4:int:ejap;5:long:ejaq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jkh.cs:43
PortalInformation	PortalInformation	jki		1:int:ejbd;2:int:ejbe	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jki.cs:10
FighterMonsterLightInformation	FighterMonsterLightInformation	jkj		1:int:ejbi	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jkj.cs:10
MountData	MountData	jkk		1:bool:ejbm;2:long:ejbn;3:long:ejbo;4:int:ejbq;5:int:ejbr;6:int:ejbs;7:int:ejbt;8:string:ejbu;9:int:ejbv;10:int:ejbw;11:List<ObjectEffect>:ejbx;12:bool:ejby;13:List<int>:ejbz;14:int:ejca;15:int:ejcb;16:int:ejcc;17:int:ejcd;18:int:ejce;19:bool:ejcf;20:int:ejcg;21:int:ejch;22:long:ejci;23:int:ejcj;24:long:ejck;25:List<int>:ejcl;26:long:ejcm;27:long:ejcn;28:int:ejco;29:Gender:ejcp;30:bool:ejcq;31:int:ejcr;32:int:ejcs;33:int:ejct;34:long:ejcu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jkk.cs:10
FighterEntityLightInformation	FighterEntityLightInformation	jkl		1:long:ejcy;2:int:ejcz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jkl.cs:10
TaxCollectorOrderedSpell	TaxCollectorOrderedSpell	jkm		1:int:ejdd;2:int:ejde	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jkm.cs:10
FightTeamLightInformation	FightTeamLightInformation	jkn		1:int:ejdi;2:bool:ejdj;3:bool:ejdk;4:bool:ejdl;5:int:ejdm;6:bool:ejdn;7:bool:ejdo	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jkn.cs:10
GuildRecruitmentInformation	GuildRecruitmentInformation	jko		1:bool:ejds;2:string:ejdt;3:bool:ejdu;4:bool:ejdv;5:long:ejdw;6:string:ejdx;7:string:ejdy;8:int:ejdz;9:int:ejea;10:bool:ejeb;11:Jdj:ejec;12:List<int>:ejed;13:int:ejee;14:List<int>:ejef	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jko.cs:10
MapExtendedCoordinates	MapExtendedCoordinates	jkp		1:int:world_x;2:int:world_y;3:int:sub_area_id;4:long:map_id	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jkp.cs:10
PrismModule	PrismModule	jks		1:long:ejeq;2:Jkq:ejes;3:ObjectItemInventory:ejet	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jks.cs:10
BreachBranch	BreachBranch	jkv		1:List<MonsterInGroupInformation>:ejff;2:List<MonsterInGroupInformation>:ejfg;3:int:ejfh;4:int:ejfi;5:int:ejfj;6:long:ejfk;7:int:ejfl;8:Jkt:ejfm	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jkv.cs:10
Jkt	BreachBranch+Jkt	.jkt		1:List<BreachReward>:ejex;2:int:ejey;3:int:ejez;4:int:ejfb	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jkv.cs:42
ObjectInRolePlay	ObjectInRolePlay	jla		2:int:ejgd;4:int:ejge;1:Jkx:ejgf;3:Jky:ejgg	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jla.cs:10
Jkx	ObjectInRolePlay+Jkx	.jkx		1:Jdg:ejfq;2:EntityLook:ejfs	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jla.cs:53
Jky	ObjectInRolePlay+Jky	.jky		1:int:ejfw;2:bool:ejfx;3:int:ejfz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jla.cs:76
ShortcutPreset	ShortcutPreset	jlb		1:Jdf:ejgl;2:string:ejgm	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jlb.cs:10
FightMark	FightMark	jlh		1:int:ejgx;2:List<Jlf>:ejgy;3:Jlc:ejgz;4:int:ejha;5:int:ejhb;6:long:ejhc;7:Jdd:ejhd;8:bool:ejhe;9:int:ejhf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jlh.cs:10
Jlf	FightMark+Jlf	.jlf		1:Jld:ejgq;2:int:ejgr;3:int:ejgs;4:int:ejgt	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jlh.cs:45
SpawnInformation	SpawnInformation	jli		1:ActorPositionInformation:position;2:bool:alive;3:Jdd:team	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jli.cs:10
PrismLocalizedInformation	PrismLocalizedInformation	jlj		1:MapCoordinates:ejhp;2:long:ejhq;3:PrismInformation:ejhr;4:string:ejhs;5:int:ejht	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jlj.cs:10
AllianceMemberInformation	AllianceMemberInformation	jlk		1:Character:ejhx;2:int:ejhy	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jlk.cs:10
FightTeamMemberEntity	FightTeamMemberEntity	jll		1:int:ejic;2:int:ejid;3:long:ejie	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jll.cs:10
FightTeamMembersInformation	FightTeamMembersInformation	jlm		1:Jcn:ejii;2:List<FightTeamMemberInformation>:ejik	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jlm.cs:10
SocialNoticeInformation	SocialNoticeInformation	jln		1:long:ejio;2:long:ejip;3:string:ejiq;4:string:ejir	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jln.cs:10
GuildInformation	GuildInformation	jls		1:int:ejjl;2:string:ejjm;3:int:ejjn;4:Jlq:ejjo	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jls.cs:10
Jlq	GuildInformation+Jlq	.jlq		1:SocialEmblem:ejjg;2:Jlo:ejjh	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jls.cs:31
Jlo	GuildInformation+Jlq+Jlo	.jlo		1:long:ejiv;2:int:ejiw;3:GuildRecruitmentInformation:ejix;4:int:ejiy;5:string:ejiz;6:int:ejjb;7:int:ejjc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jls.cs:45
ItemMinimalInformation	ItemMinimalInformation	jlw		1:int:ejjx;2:List<ObjectEffect>:ejjy;3:int:ejjz;4:Jlu:ejkb	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jlw.cs:10
Jlu	ItemMinimalInformation+Jlu	.jlu		1:string:ejjs;2:long:ejjt	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jlw.cs:53
MonsterGroupStaticInformation	MonsterGroupStaticInformation	jlx		1:List<MonsterInGroupInformation>:underlings;2:MonsterInGroupInformation:main_creature;3:List<MonstersInGroupAlternativeInformation>:alternatives;4:MonsterInGroupInformation:main_creature2	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jlx.cs:10
TaxCollectorStaticInformation	TaxCollectorStaticInformation	jly		1:int:ejkn;2:int:ejko;3:string:ejkp;4:long:ejkq;5:AllianceInformation:ejkr	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jly.cs:10
FightRemovableEffect	FightRemovableEffect	jmc		1:long:ejkv;3:int:ejkw;5:int:ejkx;6:int:ejky;7:int:ejkz;8:Jma:ejla;9:int:ejlb;2:FightTemporarySpellImmunityEffect:ejlc;4:FightTriggeredEffect:ejld;10:FightTemporaryBoostEffect:ejle	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jmc.cs:10
TaxCollectorComplementaryInformation	TaxCollectorComplementaryInformation	jme		1:TaxCollectorWaitingForHelpInformation:ejlj;2:TaxCollectorLootInformation:ejlk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jme.cs:10
FightRemovableEffectExtendedInformation	FightRemovableEffectExtendedInformation	jmf		1:int:ejlp;2:FightRemovableEffect:ejlq;3:long:ejlr;4:long:ejls	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jmf.cs:10
PrismInformation	PrismInformation	jmi		1:int:ejlw;2:long:ejlx;3:PrismModule:ejly;4:int:ejlz;5:PrismCristal:ejma;6:int:ejmb;7:long:ejmd;8:long:ejme;9:AllianceInformation:ejmf;10:Jmg:ejmg	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jmi.cs:10
FightTeamMemberMonster	FightTeamMemberMonster	jmj		1:int:ejmk;2:int:ejml	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jmj.cs:10
FightTeamMemberTaxCollector	FightTeamMemberTaxCollector	jmk		1:int:ejmp;2:string:ejmq;3:int:ejmr;4:int:ejms	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jmk.cs:10
ChallengeTarget	ChallengeTarget	jml		1:List<long>:ejmw;2:long:ejmx;3:int:ejmy	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jml.cs:10
TaxCollectorInformation	TaxCollectorInformation	jmm		1:EntityLook:ejnc;2:long:ejnd;3:int:ejne;4:List<TaxCollectorOrderedSpell>:ejnf;5:MapCoordinates:ejng;6:Jdp:ejnh;7:long:ejni;8:string:ejnj;9:List<CharacterCharacteristic>:ejnk;10:string:ejnl;11:int:ejnm;12:int:ejnn;13:long:ejno;14:List<ObjectItemInventory>:ejnp;15:AllianceInformation:ejnq;16:List<TaxCollectorComplementaryInformation>:ejnr	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jmm.cs:10
FighterTaxCollectorLightInformation	FighterTaxCollectorLightInformation	jmn		1:int:ejnv;2:int:ejnw	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jmn.cs:10
FightCommonInformation	FightCommonInformation	jmo		1:Jcy:type;2:List<FightOptionsInformation>:teams_options;3:int:fight_id;4:List<int>:teams_position;5:List<FightTeamInformation>:teams_information	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jmo.cs:10
FighterNamedLightInformation	FighterNamedLightInformation	jmp		1:string:ejoi;2:string:ejok	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jmp.cs:10
GameActionItem	GameActionItem	jmq		1:List<ItemMinimalInformation>:ejoo;2:int:ejop;3:string:ejoq;4:string:ejor;5:string:ejos;6:string:ejot	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jmq.cs:10
ShortcutObjectItem	ShortcutObjectItem	jmr		1:int:ejox;2:int:ejoy	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jmr.cs:10
Shortcut	Shortcut	jmt		1:int:slot_id;2:ShortcutSpell:shortcut_spell;3:ShortcutCosmeticObject:shortcut_cosmetic_object;4:ShortcutPreset:shortcut_preset;5:ShortcutObjectItem:shortcut_object_item;6:ShortcutOutfit:shortcut_outfit;7:ShortcutSmiley:shortcut_smiley;8:ShortcutEmote:shortcut_emote	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jmt.cs:10
AlignmentInformation	AlignmentInformation	jmw		1:Jcr:ejpx;2:int:ejpy;3:Jmu:ejpz;4:int:ejqa;5:long:ejqb;6:long:ejqc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jmw.cs:10
Jmu	AlignmentInformation+Jmu	.jmu		1:int:ejpo;2:string:ejpp;3:int:ejpr;4:int:ejps;5:Jcu:ejpt	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jmw.cs:36
CharacterInformation	CharacterInformation	jmx		1:long:ejqg;2:CharacterStatus:ejqh;3:int:ejqi;4:string:ejqj;5:string:ejqk;6:int:ejql;7:long:ejqm;8:string:ejqn;9:Gender:ejqo	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jmx.cs:10
ShortcutSpell	ShortcutSpell	jmy		1:int:spell_id	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jmy.cs:10
FightTeamInformation	FightTeamInformation	jna		2:long:leader_id;3:Jcr:ejqx;4:int:ejqy;5:Jdd:ejqz;6:Jcz:ejra;1:FightTeamMembersInformation:ejrb;7:FightTeamLightInformation:ejrc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jna.cs:10
MonsterInGroupInformation	MonsterInGroupInformation	jnb		1:int:gid;2:int:grade;3:EntityLook:look;4:int:level	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jnb.cs:10
FightExternalInformation	FightExternalInformation	jne		1:Jcy:ejrt;2:long:ejru;3:bool:ejrv;4:List<Jnc>:ejrw;5:int:ejrx	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jne.cs:10
Jnc	FightExternalInformation+Jnc	.jnc		1:FightTeamInformation:ejro;2:FightOptionsInformation:ejrp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jne.cs:33
FightPhaseInfo	FightPhaseInfo	jnh		1:long:ejsb;2:Jnf:ejsc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jnh.cs:10
CharacterCharacteristics	CharacterCharacteristics	jni		1:long:ejsg;2:long:ejsh;3:long:ejsi;4:AlignmentInformation:ejsj;5:long:ejsk;6:long:ejsl;7:int:ejsm;8:long:ejsn;9:List<SpellModifier>:ejso;10:List<CharacterCharacteristic>:ejsp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jni.cs:10
SpellModifier	SpellModifier	jnj		1:Jdr:ejst;2:int:ejsu;3:int:ejsv;4:Jds:ejsw;5:int:ejsx	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jnj.cs:10
PrismCristal	PrismCristal	jnm		1:ObjectItemInventory:ejtb;2:Jnk:ejtc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jnm.cs:10
FightEffectTriggerCount	FightEffectTriggerCount	jnn		1:long:ejtg;2:int:ejth;3:int:ejti	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jnn.cs:10
ShortcutEmote	ShortcutEmote	jno		1:int:ejtm	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jno.cs:10
FightTeamMemberInformation	FightTeamMemberInformation	jnq		1:long:ejtq;2:FightTeamMemberMonster:ejtr;3:FightTeamMemberEntity:ejts;4:FightTeamMemberTaxCollector:ejtt;5:FightTeamMemberCharacter:ejtu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jnq.cs:10
ShortcutOutfit	ShortcutOutfit	jnr		1:string:ejtz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jnr.cs:10
Character	Character	jon		2:long:id;1:CharacterRemodelingInformation:character_remodeling_information;3:CharacterBasicInformation:character_basic_information	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jon.cs:10
CharacterBasicInformation	Character+CharacterBasicInformation	.CharacterBasicInformation		3:string:name;4:int:level;1:Jny:social_member;2:Joj:character_look;5:RankInformation:rank	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jon.cs:50
Jny	Character+CharacterBasicInformation+Jny	.jny		1:long:account_id;2:int:ava_role_id;3:long:hours_since_last_connection;4:Gender:gender;5:long:enrollment_date;6:Jcq:state;7:Jnw:ejva;8:int:ejvb;9:CharacterStatus:ejvc;10:int:ejvd	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jon.cs:111
Jnw	Character+CharacterBasicInformation+Jny+Jnw	.jnw		1:Jcr:ejuj;2:long:ejuk;3:Jnu:ejul;4:int:ejum;5:int:ejun;6:bool:ejuo;7:int:ejup	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jon.cs:156
Jnu	Character+CharacterBasicInformation+Jny+Jnw+Jnu	.jnu		1:long:ejud;2:string:ejue;3:Dictionary<long, int>:ejuf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jon.cs:185
Joj	Character+CharacterBasicInformation+Joj	.joj		5:EntityLook:look;6:int:breed_id;1:AllianceInformation:ejwo;2:CharacterBaseInformation:base_information;3:GuildInformation:ejwq;4:int:ejwr	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jon.cs:210
CharacterBaseInformation	Character+CharacterBasicInformation+Joj+CharacterBaseInformation	.CharacterBaseInformation		2:Gender:ejwe;1:Jod:ejwf;3:Jof:ejwg;4:Joe:ejwh	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jon.cs:273
Jod	Character+CharacterBasicInformation+Joj+CharacterBaseInformation+Jod	.jod		1:int:ejvh;2:int:ejvi;3:Job:ejvj	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jon.cs:323
Jof	Character+CharacterBasicInformation+Joj+CharacterBaseInformation+Jof	.jof		1:List<PartyEntity>:ejvy;2:MapExtendedCoordinates:ejvz;3:MapExtendedCoordinates:ejwa	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jon.cs:353
Joe	Character+CharacterBasicInformation+Joj+CharacterBaseInformation+Joe	.joe		1:int:ejvn;2:PartyUpdateCommonsInformation:ejvo;3:MapExtendedCoordinates:ejvp;4:List<PartyEntity>:ejvq;5:Jcr:ejvr;6:CharacterStatus:ejvs;7:int:ejvt	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jon.cs:372
AccountTag	AccountTag	joo		1:string:ejxo;2:List<string>:ejxp;3:string:ejxq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Joo.cs:10
SubEntityInformation	SubEntityInformation	jor		1:BindingPointCategoryEnum:binding_point_category;2:EntityLook:sub_entity_look;3:int:binding_point_index	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jor.cs:10
FightStartingPositions	FightStartingPositions	jos		1:List<int>:challengers_positions;2:List<int>:defenders_positions	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jos.cs:10
PlayerSearch	PlayerSearch	jox		1:SearchByCharacterName:search_by_character_name;2:SearchByAccount:search_by_account	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jox.cs:10
SearchByCharacterName	PlayerSearch+SearchByCharacterName	.SearchByCharacterName		1:string:name	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jox.cs:47
