nom_message_clair	nom_complet	opcode_ou_typeurl	direction	champs	fichier:ligne
PaddockBuyResultEvent	com.ankama.dofus.server.game.protocol.paddock.PaddockBuyResultEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.paddock.PaddockBuyResultEvent	S2C	1:int64:paddock_id;2:bool:bought;3:int64:price	refs/dofus-unity-protocol-builder/proto/game/paddock.proto:51
PaddockPropertiesEvent	com.ankama.dofus.server.game.protocol.paddock.PaddockPropertiesEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.paddock.PaddockPropertiesEvent	S2C	1:.com.ankama.dofus.server.game.protocol.common.PaddockInformation:properties	refs/dofus-unity-protocol-builder/proto/game/paddock.proto:57
PaddockTransactionDialogEvent	com.ankama.dofus.server.game.protocol.paddock.PaddockTransactionDialogEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.paddock.PaddockTransactionDialogEvent	S2C	1:.com.ankama.dofus.server.game.protocol.paddock.PaddockTransactionDialogEvent.Transaction:transaction;2:int32:owner_id;3:int64:price	refs/dofus-unity-protocol-builder/proto/game/paddock.proto:61
PaddockObjectAnimationPlayEvent	com.ankama.dofus.server.game.protocol.paddock.PaddockObjectAnimationPlayEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.paddock.PaddockObjectAnimationPlayEvent	S2C	1:repeated int32:cells_id	refs/dofus-unity-protocol-builder/proto/game/paddock.proto:72
PaddocksToSellEvent	com.ankama.dofus.server.game.protocol.paddock.PaddocksToSellEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.paddock.PaddocksToSellEvent	S2C	1:int32:page_index;2:int32:page_total;3:repeated .com.ankama.dofus.server.game.protocol.paddock.PaddocksToSellEvent.PaddockForSale:paddocks	refs/dofus-unity-protocol-builder/proto/game/paddock.proto:76
PaddockForSale	com.ankama.dofus.server.game.protocol.paddock.PaddocksToSellEvent+PaddockForSale	type.ankama.com/com.ankama.dofus.server.game.protocol.paddock.PaddocksToSellEvent.PaddockForSale		1:string:guild_owner;2:.com.ankama.dofus.server.game.protocol.common.MapCoordinates:coordinates;3:int32:sub_area_id;4:int32:mount_number;5:int32:object_number;6:int64:price	refs/dofus-unity-protocol-builder/proto/game/paddock.proto:80
PartyInvitationRequest	com.ankama.dofus.server.game.protocol.party.PartyInvitationRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyInvitationRequest	C2S	1:.com.ankama.dofus.server.game.protocol.common.PlayerSearch:target;2:.com.ankama.dofus.server.game.protocol.party.PartyType:party_type	refs/dofus-unity-protocol-builder/proto/game/party.proto:23
PartyInvitationDetailsRequest	com.ankama.dofus.server.game.protocol.party.PartyInvitationDetailsRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyInvitationDetailsRequest	C2S	1:int32:party_id	refs/dofus-unity-protocol-builder/proto/game/party.proto:28
PartyInvitationAcceptRequest	com.ankama.dofus.server.game.protocol.party.PartyInvitationAcceptRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyInvitationAcceptRequest	C2S	1:int32:party_id	refs/dofus-unity-protocol-builder/proto/game/party.proto:32
PartyInvitationRefuseRequest	com.ankama.dofus.server.game.protocol.party.PartyInvitationRefuseRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyInvitationRefuseRequest	C2S	1:int32:party_id	refs/dofus-unity-protocol-builder/proto/game/party.proto:36
PartyInvitationCancelRequest	com.ankama.dofus.server.game.protocol.party.PartyInvitationCancelRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyInvitationCancelRequest	C2S	1:int32:party_id;2:int64:guest_id	refs/dofus-unity-protocol-builder/proto/game/party.proto:40
PartyAbdicateThroneRequest	com.ankama.dofus.server.game.protocol.party.PartyAbdicateThroneRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyAbdicateThroneRequest	C2S	1:int32:party_id;2:int64:player_id	refs/dofus-unity-protocol-builder/proto/game/party.proto:45
PartyFollowMemberRequest	com.ankama.dofus.server.game.protocol.party.PartyFollowMemberRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyFollowMemberRequest	C2S	1:int32:party_id;2:int64:player_id;3:bool:enabled	refs/dofus-unity-protocol-builder/proto/game/party.proto:50
PartyStopFollowMemberRequest	com.ankama.dofus.server.game.protocol.party.PartyStopFollowMemberRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyStopFollowMemberRequest	C2S	1:int32:party_id;2:int64:player_id	refs/dofus-unity-protocol-builder/proto/game/party.proto:56
PartyLocateMembersRequest	com.ankama.dofus.server.game.protocol.party.PartyLocateMembersRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyLocateMembersRequest	C2S	1:int32:party_id	refs/dofus-unity-protocol-builder/proto/game/party.proto:61
PartyLeaveRequest	com.ankama.dofus.server.game.protocol.party.PartyLeaveRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyLeaveRequest	C2S	1:int32:party_id	refs/dofus-unity-protocol-builder/proto/game/party.proto:65
PartyKickRequest	com.ankama.dofus.server.game.protocol.party.PartyKickRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyKickRequest	C2S	1:int32:party_id;2:int64:player_id	refs/dofus-unity-protocol-builder/proto/game/party.proto:69
PartyPledgeLoyaltyRequest	com.ankama.dofus.server.game.protocol.party.PartyPledgeLoyaltyRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyPledgeLoyaltyRequest	C2S	1:int32:party_id;2:bool:loyal	refs/dofus-unity-protocol-builder/proto/game/party.proto:74
PartyNameSetRequest	com.ankama.dofus.server.game.protocol.party.PartyNameSetRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyNameSetRequest	C2S	1:int32:party_id;2:string:name	refs/dofus-unity-protocol-builder/proto/game/party.proto:79
PartyInvitationEvent	com.ankama.dofus.server.game.protocol.party.PartyInvitationEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyInvitationEvent	S2C	1:int32:party_id;2:.com.ankama.dofus.server.game.protocol.party.PartyType:party_type;3:string:party_name;4:int32:max_participants;5:int64:from_player_id;6:string:from_player_name;7:int64:to_player_id	refs/dofus-unity-protocol-builder/proto/game/party.proto:84
PartyInvitationDetailsEvent	com.ankama.dofus.server.game.protocol.party.PartyInvitationDetailsEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyInvitationDetailsEvent	S2C	1:int32:party_id;2:.com.ankama.dofus.server.game.protocol.party.PartyType:party_type;3:string:party_name;4:int64:from_player_id;5:string:from_player_name;6:int64:leader_id;7:repeated .com.ankama.dofus.server.game.protocol.common.Character:members;8:repeated .com.ankama.dofus.server.game.protocol.party.PartyGuest:guests	refs/dofus-unity-protocol-builder/proto/game/party.proto:94
PartyInvitationCancelledForGuestEvent	com.ankama.dofus.server.game.protocol.party.PartyInvitationCancelledForGuestEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyInvitationCancelledForGuestEvent	S2C	1:int32:party_id;2:int64:canceller_id	refs/dofus-unity-protocol-builder/proto/game/party.proto:105
PartyInvitationCancelledEvent	com.ankama.dofus.server.game.protocol.party.PartyInvitationCancelledEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyInvitationCancelledEvent	S2C	1:int32:party_id;2:int64:canceller_id;3:int64:guest_id	refs/dofus-unity-protocol-builder/proto/game/party.proto:110
PartyInvitationRefusedEvent	com.ankama.dofus.server.game.protocol.party.PartyInvitationRefusedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyInvitationRefusedEvent	S2C	1:int32:party_id;2:int64:guest_id	refs/dofus-unity-protocol-builder/proto/game/party.proto:116
PartyJoinErrorEvent	com.ankama.dofus.server.game.protocol.party.PartyJoinErrorEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyJoinErrorEvent	S2C	1:int32:party_id;2:.com.ankama.dofus.server.game.protocol.party.PartyJoinErrorEvent.PartyJoinError:reason	refs/dofus-unity-protocol-builder/proto/game/party.proto:121
PartyJoinEvent	com.ankama.dofus.server.game.protocol.party.PartyJoinEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyJoinEvent	S2C	1:int32:party_id;2:.com.ankama.dofus.server.game.protocol.party.PartyType:party_type;3:int64:leader_id;4:int32:max_participants;5:repeated .com.ankama.dofus.server.game.protocol.common.Character:members;6:repeated .com.ankama.dofus.server.game.protocol.party.PartyGuest:guests;7:bool:restricted;8:string:party_name	refs/dofus-unity-protocol-builder/proto/game/party.proto:142
PartyNewGuestEvent	com.ankama.dofus.server.game.protocol.party.PartyNewGuestEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyNewGuestEvent	S2C	1:int32:party_id;2:.com.ankama.dofus.server.game.protocol.party.PartyGuest:guest	refs/dofus-unity-protocol-builder/proto/game/party.proto:153
PartyMemberUpdateEvent	com.ankama.dofus.server.game.protocol.party.PartyMemberUpdateEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyMemberUpdateEvent	S2C	1:int32:party_id;2:.com.ankama.dofus.server.game.protocol.common.Character:member	refs/dofus-unity-protocol-builder/proto/game/party.proto:158
PartyNewMemberEvent	com.ankama.dofus.server.game.protocol.party.PartyNewMemberEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyNewMemberEvent	S2C	1:int32:party_id;2:.com.ankama.dofus.server.game.protocol.common.Character:member	refs/dofus-unity-protocol-builder/proto/game/party.proto:163
PartyMemberUpdateLightEvent	com.ankama.dofus.server.game.protocol.party.PartyMemberUpdateLightEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyMemberUpdateLightEvent	S2C	1:int32:party_id;2:int64:player_id;3:.com.ankama.dofus.server.game.protocol.common.PartyUpdateCommonsInformation:commons_information;4:int32:index	refs/dofus-unity-protocol-builder/proto/game/party.proto:168
PartyMemberRemoveEvent	com.ankama.dofus.server.game.protocol.party.PartyMemberRemoveEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyMemberRemoveEvent	S2C	1:int32:party_id;2:int64:leaving_player_id;3:int64:kicker_id	refs/dofus-unity-protocol-builder/proto/game/party.proto:175
PartyLeaderUpdateEvent	com.ankama.dofus.server.game.protocol.party.PartyLeaderUpdateEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyLeaderUpdateEvent	S2C	1:int32:party_id;2:int64:party_leader_id	refs/dofus-unity-protocol-builder/proto/game/party.proto:181
PartyFollowStatusUpdateEvent	com.ankama.dofus.server.game.protocol.party.PartyFollowStatusUpdateEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyFollowStatusUpdateEvent	S2C	1:int32:party_id;2:bool:success;3:bool:is_followed;4:int64:followed_id	refs/dofus-unity-protocol-builder/proto/game/party.proto:186
PartyLeaveEvent	com.ankama.dofus.server.game.protocol.party.PartyLeaveEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyLeaveEvent	S2C	1:int32:party_id	refs/dofus-unity-protocol-builder/proto/game/party.proto:193
PartyKickedByEvent	com.ankama.dofus.server.game.protocol.party.PartyKickedByEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyKickedByEvent	S2C	1:int32:party_id;2:int64:kicker_id	refs/dofus-unity-protocol-builder/proto/game/party.proto:197
PartyRestrictedEvent	com.ankama.dofus.server.game.protocol.party.PartyRestrictedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyRestrictedEvent	S2C	1:int32:party_id;2:bool:restricted	refs/dofus-unity-protocol-builder/proto/game/party.proto:202
PartyDeletedEvent	com.ankama.dofus.server.game.protocol.party.PartyDeletedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyDeletedEvent	S2C	1:int32:party_id	refs/dofus-unity-protocol-builder/proto/game/party.proto:207
PartyLoyaltyStatusEvent	com.ankama.dofus.server.game.protocol.party.PartyLoyaltyStatusEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyLoyaltyStatusEvent	S2C	1:int32:party_id;2:bool:loyal	refs/dofus-unity-protocol-builder/proto/game/party.proto:211
PartyMemberInFightEvent	com.ankama.dofus.server.game.protocol.party.PartyMemberInFightEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyMemberInFightEvent	S2C	1:int32:party_id;2:.com.ankama.dofus.server.game.protocol.party.PartyMemberInFightCause:reason;3:int64:member_id;4:int64:member_account_id;5:string:member_name;6:int32:fight_id;7:int32:time_before_fight_start;8:.com.ankama.dofus.server.game.protocol.common.MapExtendedCoordinates:standard_fight_map	refs/dofus-unity-protocol-builder/proto/game/party.proto:216
PartyMemberInBreachFightEvent	com.ankama.dofus.server.game.protocol.party.PartyMemberInBreachFightEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyMemberInBreachFightEvent	S2C	1:int32:party_id;2:.com.ankama.dofus.server.game.protocol.party.PartyMemberInFightCause:reason;3:int64:member_id;4:int64:member_account_id;5:string:member_name;6:int32:fight_id;7:int32:time_before_fight_start;8:int32:floor;9:int32:room	refs/dofus-unity-protocol-builder/proto/game/party.proto:227
PartyNameUpdateEvent	com.ankama.dofus.server.game.protocol.party.PartyNameUpdateEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyNameUpdateEvent	S2C	1:int32:party_id;2:string:name	refs/dofus-unity-protocol-builder/proto/game/party.proto:239
PartyNameSetErrorEvent	com.ankama.dofus.server.game.protocol.party.PartyNameSetErrorEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyNameSetErrorEvent	S2C	1:int32:party_id;2:.com.ankama.dofus.server.game.protocol.party.PartyNameSetErrorEvent.PartyNameError:result	refs/dofus-unity-protocol-builder/proto/game/party.proto:244
PartyGuest	com.ankama.dofus.server.game.protocol.party.PartyGuest	type.ankama.com/com.ankama.dofus.server.game.protocol.party.PartyGuest		1:int64:player_id;2:int64:host_id;3:string:name;4:.com.ankama.dofus.server.game.protocol.common.EntityLook:look;5:int32:breed;6:.com.ankama.dofus.server.game.protocol.common.Gender:gender;7:.com.ankama.dofus.server.game.protocol.common.CharacterStatus:status;8:repeated .com.ankama.dofus.server.game.protocol.common.PartyEntity:entities	refs/dofus-unity-protocol-builder/proto/game/party.proto:257
CharacterPresetInfo	com.ankama.dofus.server.game.protocol.preset.CharacterPresetInfo	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.CharacterPresetInfo		1:string:uuid;2:string:name;3:int32:symbol_id;4:bool:is_favorite;5:string:last_modification_date;6:repeated .com.ankama.dofus.server.game.protocol.preset.CharacterPresetInfo.EquipmentByPositionEntry:equipment_by_position;7:.com.ankama.dofus.server.game.protocol.preset.SpellPreset:spell_preset;8:.com.ankama.dofus.server.game.protocol.preset.CharacteristicsInfo:characteristics_info;9:.com.ankama.dofus.server.game.protocol.preset.PresetLook:preset_look;10:.com.ankama.dofus.server.game.protocol.preset.Ride:ride;11:string:outfit_uuid	refs/dofus-unity-protocol-builder/proto/game/preset.proto:9
EquipmentByPositionEntry	com.ankama.dofus.server.game.protocol.preset.CharacterPresetInfo+EquipmentByPositionEntry	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.CharacterPresetInfo.EquipmentByPositionEntry		1:int32:key;2:.com.ankama.dofus.server.game.protocol.preset.Equipment:value	refs/dofus-unity-protocol-builder/proto/game/preset.proto:21
ForgettableSpellPresetInfo	com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetInfo	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetInfo		1:string:uuid;2:string:name;3:int32:symbol_id;4:bool:is_favorite;5:string:last_modification_date;6:.com.ankama.dofus.server.game.protocol.preset.SpellPreset:spell_preset;7:repeated .com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetInfo.ForgettableSpellInfoByIdEntry:forgettable_spell_info_by_id	refs/dofus-unity-protocol-builder/proto/game/preset.proto:28
ForgettableSpellInfoByIdEntry	com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetInfo+ForgettableSpellInfoByIdEntry	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetInfo.ForgettableSpellInfoByIdEntry		1:int32:key;2:.com.ankama.dofus.server.game.protocol.preset.ForgettableSpellInfo:value	refs/dofus-unity-protocol-builder/proto/game/preset.proto:36
PresetLook	com.ankama.dofus.server.game.protocol.preset.PresetLook	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetLook		1:.com.ankama.dofus.server.game.protocol.common.EntityLook:look_with_outfit;2:.com.ankama.dofus.server.game.protocol.common.EntityLook:look_without_outfit	refs/dofus-unity-protocol-builder/proto/game/preset.proto:43
CharacteristicsInfo	com.ankama.dofus.server.game.protocol.preset.CharacteristicsInfo	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.CharacteristicsInfo		1:repeated .com.ankama.dofus.server.game.protocol.preset.CharacteristicsInfo.CharacteristicDetailsByIdEntry:characteristic_details_by_id	refs/dofus-unity-protocol-builder/proto/game/preset.proto:48
CharacteristicDetailsByIdEntry	com.ankama.dofus.server.game.protocol.preset.CharacteristicsInfo+CharacteristicDetailsByIdEntry	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.CharacteristicsInfo.CharacteristicDetailsByIdEntry		1:int32:key;2:.com.ankama.dofus.server.game.protocol.preset.CharacteristicsInfo.CharacteristicsDetails:value	refs/dofus-unity-protocol-builder/proto/game/preset.proto:50
CharacteristicsDetails	com.ankama.dofus.server.game.protocol.preset.CharacteristicsInfo+CharacteristicsDetails	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.CharacteristicsInfo.CharacteristicsDetails		2:int32:from_base;3:int32:from_allocated;4:int32:from_equipment;5:int32:from_bonus;6:int32:from_initial_bonus;1:int32:limit	refs/dofus-unity-protocol-builder/proto/game/preset.proto:55
Equipment	com.ankama.dofus.server.game.protocol.preset.Equipment	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.Equipment		1:int32:gid;3:repeated .com.ankama.dofus.server.game.protocol.common.ObjectEffect:effects;2:int32:uid	refs/dofus-unity-protocol-builder/proto/game/preset.proto:66
Ride	com.ankama.dofus.server.game.protocol.preset.Ride	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.Ride		1:int32:model_id;2:int32:level;3:bool:is_current_ride	refs/dofus-unity-protocol-builder/proto/game/preset.proto:72
SpellPositions	com.ankama.dofus.server.game.protocol.preset.SpellPositions	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.SpellPositions		1:repeated int32:positions	refs/dofus-unity-protocol-builder/proto/game/preset.proto:78
ForgettableSpellInfo	com.ankama.dofus.server.game.protocol.preset.ForgettableSpellInfo	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.ForgettableSpellInfo		1:.com.ankama.dofus.server.game.protocol.preset.SpellPositions:spell_positions;2:bool:is_missing	refs/dofus-unity-protocol-builder/proto/game/preset.proto:82
SpellPreset	com.ankama.dofus.server.game.protocol.preset.SpellPreset	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.SpellPreset		1:repeated .com.ankama.dofus.server.game.protocol.preset.SpellPreset.SpellPositionsByIdEntry:spell_positions_by_id	refs/dofus-unity-protocol-builder/proto/game/preset.proto:87
SpellPositionsByIdEntry	com.ankama.dofus.server.game.protocol.preset.SpellPreset+SpellPositionsByIdEntry	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.SpellPreset.SpellPositionsByIdEntry		1:int32:key;2:.com.ankama.dofus.server.game.protocol.preset.SpellPositions:value	refs/dofus-unity-protocol-builder/proto/game/preset.proto:89
PresetOrigin	com.ankama.dofus.server.game.protocol.preset.PresetOrigin	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetOrigin		1:.com.ankama.dofus.server.game.protocol.preset.PresetOrigin.EmptyPreset:empty;2:.com.ankama.dofus.server.game.protocol.preset.PresetOrigin.PlayerCopy:player;3:.com.ankama.dofus.server.game.protocol.preset.PresetOrigin.PresetClone:clone	refs/dofus-unity-protocol-builder/proto/game/preset.proto:96
EmptyPreset	com.ankama.dofus.server.game.protocol.preset.PresetOrigin+EmptyPreset	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetOrigin.EmptyPreset			refs/dofus-unity-protocol-builder/proto/game/preset.proto:102
PlayerCopy	com.ankama.dofus.server.game.protocol.preset.PresetOrigin+PlayerCopy	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetOrigin.PlayerCopy			refs/dofus-unity-protocol-builder/proto/game/preset.proto:105
PresetClone	com.ankama.dofus.server.game.protocol.preset.PresetOrigin+PresetClone	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetOrigin.PresetClone		1:string:preset_uuid_to_clone	refs/dofus-unity-protocol-builder/proto/game/preset.proto:108
CharacterPresetCreateRequest	com.ankama.dofus.server.game.protocol.preset.CharacterPresetCreateRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.CharacterPresetCreateRequest	C2S	1:string:name;2:int32:symbol_id;3:.com.ankama.dofus.server.game.protocol.preset.PresetOrigin:origin	refs/dofus-unity-protocol-builder/proto/game/preset.proto:114
CharacterPresetCreateResponse	com.ankama.dofus.server.game.protocol.preset.CharacterPresetCreateResponse	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.CharacterPresetCreateResponse	S2C	1:.com.ankama.dofus.server.game.protocol.preset.CharacterPresetCreateResponse.Success:success;2:.com.ankama.dofus.server.game.protocol.preset.CharacterPresetCreateResponse.Error:error	refs/dofus-unity-protocol-builder/proto/game/preset.proto:120
Success	com.ankama.dofus.server.game.protocol.preset.CharacterPresetCreateResponse+Success	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.CharacterPresetCreateResponse.Success		1:.com.ankama.dofus.server.game.protocol.preset.CharacterPresetInfo:preset_info	refs/dofus-unity-protocol-builder/proto/game/preset.proto:125
ForgettableSpellPresetCreateRequest	com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetCreateRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetCreateRequest	C2S	1:string:name;2:int32:symbol_id;3:.com.ankama.dofus.server.game.protocol.preset.PresetOrigin:origin	refs/dofus-unity-protocol-builder/proto/game/preset.proto:138
ForgettableSpellPresetCreateResponse	com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetCreateResponse	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetCreateResponse	S2C	1:.com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetCreateResponse.Success:success;2:.com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetCreateResponse.Error:error	refs/dofus-unity-protocol-builder/proto/game/preset.proto:144
Success	com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetCreateResponse+Success	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetCreateResponse.Success		1:.com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetInfo:preset_info	refs/dofus-unity-protocol-builder/proto/game/preset.proto:149
CharacterPresetSetRequest	com.ankama.dofus.server.game.protocol.preset.CharacterPresetSetRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.CharacterPresetSetRequest	C2S	1:string:uuid;2:.com.ankama.dofus.server.game.protocol.preset.PresetOrigin:origin	refs/dofus-unity-protocol-builder/proto/game/preset.proto:163
CharacterPresetSetResponse	com.ankama.dofus.server.game.protocol.preset.CharacterPresetSetResponse	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.CharacterPresetSetResponse	S2C	1:bool:is_success;2:.com.ankama.dofus.server.game.protocol.preset.CharacterPresetInfo:preset_info	refs/dofus-unity-protocol-builder/proto/game/preset.proto:168
ForgettableSpellPresetSetRequest	com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetSetRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetSetRequest	C2S	1:string:uuid;2:.com.ankama.dofus.server.game.protocol.preset.PresetOrigin:origin	refs/dofus-unity-protocol-builder/proto/game/preset.proto:173
ForgettableSpellPresetSetResponse	com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetSetResponse	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetSetResponse	S2C	1:bool:is_success;2:.com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetInfo:preset_info	refs/dofus-unity-protocol-builder/proto/game/preset.proto:178
PresetSaveRequest	com.ankama.dofus.server.game.protocol.preset.PresetSaveRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetSaveRequest	C2S	1:.com.ankama.dofus.server.game.protocol.common.PresetType:type;2:string:uuid	refs/dofus-unity-protocol-builder/proto/game/preset.proto:183
PresetSaveResponse	com.ankama.dofus.server.game.protocol.preset.PresetSaveResponse	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetSaveResponse	S2C	1:bool:is_success	refs/dofus-unity-protocol-builder/proto/game/preset.proto:188
CharacterPresetResetRequest	com.ankama.dofus.server.game.protocol.preset.CharacterPresetResetRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.CharacterPresetResetRequest	C2S	1:string:uuid	refs/dofus-unity-protocol-builder/proto/game/preset.proto:192
CharacterPresetResetResponse	com.ankama.dofus.server.game.protocol.preset.CharacterPresetResetResponse	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.CharacterPresetResetResponse	S2C	1:bool:is_success;2:.com.ankama.dofus.server.game.protocol.preset.CharacterPresetInfo:preset_info	refs/dofus-unity-protocol-builder/proto/game/preset.proto:196
ForgettableSpellPresetResetRequest	com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetResetRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetResetRequest	C2S	1:string:uuid	refs/dofus-unity-protocol-builder/proto/game/preset.proto:201
ForgettableSpellPresetResetResponse	com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetResetResponse	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetResetResponse	S2C	1:bool:is_success;2:.com.ankama.dofus.server.game.protocol.preset.ForgettableSpellPresetInfo:preset_info	refs/dofus-unity-protocol-builder/proto/game/preset.proto:205
PresetDeleteRequest	com.ankama.dofus.server.game.protocol.preset.PresetDeleteRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetDeleteRequest	C2S	1:string:preset_uuid;2:.com.ankama.dofus.server.game.protocol.common.PresetType:preset_type	refs/dofus-unity-protocol-builder/proto/game/preset.proto:210
PresetDeleteResponse	com.ankama.dofus.server.game.protocol.preset.PresetDeleteResponse	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetDeleteResponse	S2C	1:bool:is_success	refs/dofus-unity-protocol-builder/proto/game/preset.proto:215
PresetUseRequest	com.ankama.dofus.server.game.protocol.preset.PresetUseRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetUseRequest	C2S	1:string:preset_uuid;2:.com.ankama.dofus.server.game.protocol.common.PresetType:preset_type	refs/dofus-unity-protocol-builder/proto/game/preset.proto:219
PresetUseResponse	com.ankama.dofus.server.game.protocol.preset.PresetUseResponse	type.ankama.com/com.ankama.dofus.server.game.protocol.preset.PresetUseResponse	S2C	1:.com.ankama.dofus.server.game.protocol.preset.PresetUseResponse.ResultEnum:result_enum;2:.com.ankama.dofus.server.game.protocol.preset.PresetUseResponse.MissingEquipments:missing_equipments	refs/dofus-unity-protocol-builder/proto/game/preset.proto:224
