type_nom	protocol_id	fichier:ligne	nb_champs	champs	parent	ordre_serialisation	emu	version
ObjectItemToSellInNpcShop	5301	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/ObjectItemToSellInNpcShop.as:9	2	objectPrice:Number;buyCriterion:String	ObjectItemMinimalInformation	super:ObjectItemMinimalInformation;objectPrice:writeVarLong;buyCriterion:writeUTF	client-as3	273
PaddockBuyableInformations	5612	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/paddock/PaddockBuyableInformations.as:8	2	price:Number;locked:Boolean		price:writeVarLong;locked:writeBoolean	client-as3	273
PaddockContentInformations	6426	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/paddock/PaddockContentInformations.as:8	7	paddockId:Number;worldX:int;worldY:int;mapId:Number;subAreaId:uint;abandonned:Boolean;mountsInformations:Vector.<MountInformationsForPaddock>	PaddockInformations	super:PaddockInformations;paddockId:writeDouble;worldX:writeShort;worldY:writeShort;mapId:writeDouble;subAreaId:writeVarShort;abandonned:writeBoolean;mountsInformations#len:writeShort;mountsInformations[]:asMountInformationsForPaddock	client-as3	273
PaddockGuildedInformations	4294	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/paddock/PaddockGuildedInformations.as:9	2	deserted:Boolean;guildInfo:GuildInformations	PaddockBuyableInformations	super:PaddockBuyableInformations;deserted:writeBoolean;guildInfo:asGuildInformations	client-as3	273
PaddockInformations	208	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/paddock/PaddockInformations.as:8	2	maxOutdoorMount:uint;maxItems:uint		maxOutdoorMount:writeVarShort;maxItems:writeVarShort	client-as3	273
PaddockInformationsForSell	5311	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/paddock/PaddockInformationsForSell.as:8	7	guildOwner:String;worldX:int;worldY:int;subAreaId:uint;nbMount:int;nbObject:int;price:Number		guildOwner:writeUTF;worldX:writeShort;worldY:writeShort;subAreaId:writeVarShort;nbMount:writeByte;nbObject:writeByte;price:writeVarLong	client-as3	273
PaddockInstancesInformations	4571	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/paddock/PaddockInstancesInformations.as:9	1	paddocks:Vector.<PaddockBuyableInformations>	PaddockInformations	super:PaddockInformations;paddocks#len:writeShort;paddocks[]#typeId:writeShort;paddocks[]:serialize	client-as3	273
PaddockItem	2373	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/paddock/PaddockItem.as:10	1	durability:ItemDurability	ObjectItemInRolePlay	super:ObjectItemInRolePlay;durability:asItemDurability	client-as3	273
PartyEntityBaseInformation	5790	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/party/entity/PartyEntityBaseInformation.as:9	3	indexId:uint;entityModelId:uint;entityLook:EntityLook		indexId:writeByte;entityModelId:writeByte;entityLook:asEntityLook	client-as3	273
PartyEntityMemberInformation	118	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/party/entity/PartyEntityMemberInformation.as:9	5	initiative:uint;lifePoints:uint;maxLifePoints:uint;prospecting:uint;regenRate:uint	PartyEntityBaseInformation	super:PartyEntityBaseInformation;initiative:writeVarInt;lifePoints:writeVarInt;maxLifePoints:writeVarInt;prospecting:writeVarInt;regenRate:writeByte	client-as3	273
PartyGuestInformations	3127	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/party/PartyGuestInformations.as:12	8	guestId:Number;hostId:Number;name:String;guestLook:EntityLook;breed:int;sex:Boolean;status:PlayerStatus;entities:Vector.<PartyEntityBaseInformation>		guestId:writeVarLong;hostId:writeVarLong;name:writeUTF;guestLook:asEntityLook;breed:writeByte;sex:writeBoolean;#typeId:writeShort;status:serialize;entities#len:writeShort;entities[]:asPartyEntityBaseInformation	client-as3	273
PartyInvitationMemberInformations	3577	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/party/PartyInvitationMemberInformations.as:11	5	worldX:int;worldY:int;mapId:Number;subAreaId:uint;entities:Vector.<PartyEntityBaseInformation>	CharacterBaseInformations	super:CharacterBaseInformations;worldX:writeShort;worldY:writeShort;mapId:writeDouble;subAreaId:writeVarShort;entities#len:writeShort;entities[]:asPartyEntityBaseInformation	client-as3	273
PartyMemberArenaInformations	2056	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/party/PartyMemberArenaInformations.as:11	1	rank:uint	PartyMemberInformations	super:PartyMemberInformations;rank:writeVarShort	client-as3	273
PartyMemberGeoPosition	5313	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/party/PartyMemberGeoPosition.as:8	5	memberId:uint;worldX:int;worldY:int;mapId:Number;subAreaId:uint		memberId:writeInt;worldX:writeShort;worldY:writeShort;mapId:writeDouble;subAreaId:writeVarShort	client-as3	273
PartyMemberInformations	9391	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/party/PartyMemberInformations.as:13	12	lifePoints:uint;maxLifePoints:uint;prospecting:uint;regenRate:uint;initiative:uint;alignmentSide:int;worldX:int;worldY:int;mapId:Number;subAreaId:uint;status:PlayerStatus;entities:Vector.<PartyEntityBaseInformation>	CharacterBaseInformations	super:CharacterBaseInformations;lifePoints:writeVarInt;maxLifePoints:writeVarInt;prospecting:writeVarInt;regenRate:writeByte;initiative:writeVarInt;alignmentSide:writeByte;worldX:writeShort;worldY:writeShort;mapId:writeDouble;subAreaId:writeVarShort;#typeId:writeShort;status:serialize;entities#len:writeShort;entities[]#typeId:writeShort;entities[]:serialize	client-as3	273
PlayerNote	3703	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/character/guild/note/PlayerNote.as:8	2	content:String;lastEditDate:Number		content:writeUTF;lastEditDate:writeDouble	client-as3	273
PlayerSearchCharacterNameInformation	3022	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/common/PlayerSearchCharacterNameInformation.as:8	1	name:String	AbstractPlayerSearchInformation	super:AbstractPlayerSearchInformation;name:writeUTF	client-as3	273
PlayerSearchTagInformation	3389	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/common/PlayerSearchTagInformation.as:8	1	tag:AccountTagInformation	AbstractPlayerSearchInformation	super:AbstractPlayerSearchInformation;tag:asAccountTagInformation	client-as3	273
PlayerStatus	2273	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/character/status/PlayerStatus.as:8	1	statusId:uint		statusId:writeByte	client-as3	273
PlayerStatusExtended	8257	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/character/status/PlayerStatusExtended.as:8	1	message:String	PlayerStatus	super:PlayerStatus;message:writeUTF	client-as3	273
PortalInformation	2396	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/treasureHunt/PortalInformation.as:8	2	portalId:int;areaId:int		portalId:writeInt;areaId:writeShort	client-as3	273
Preset	3628	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/presets/Preset.as:8	1	id:int		id:writeShort	client-as3	273
PresetsContainerPreset	5695	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/presets/PresetsContainerPreset.as:9	1	presets:Vector.<Preset>	Preset	super:Preset;presets#len:writeShort;presets[]#typeId:writeShort;presets[]:serialize	client-as3	273
PrismGeolocalizedInformation	9281	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/prism/PrismGeolocalizedInformation.as:9	6	subAreaId:uint;allianceId:uint;worldX:int;worldY:int;mapId:Number;prism:PrismInformation		subAreaId:writeVarShort;allianceId:writeVarInt;worldX:writeShort;worldY:writeShort;mapId:writeDouble;#typeId:writeShort;prism:serialize	client-as3	273
PrismInformation	65	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/prism/PrismInformation.as:8	5	state:uint;placementDate:uint;nuggetsCount:uint;durability:uint;nextEvolutionDate:Number		state:writeByte;placementDate:writeInt;nuggetsCount:writeVarInt;durability:writeInt;nextEvolutionDate:writeDouble	client-as3	273
ProtectedEntityWaitingForHelpInfo	9739	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/fight/ProtectedEntityWaitingForHelpInfo.as:8	3	timeLeftBeforeFight:int;waitTimeForPlacement:int;nbPositionForDefensors:uint		timeLeftBeforeFight:writeInt;waitTimeForPlacement:writeInt;nbPositionForDefensors:writeByte	client-as3	273
QuestActiveDetailedInformations	7451	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/quest/QuestActiveDetailedInformations.as:9	2	stepId:uint;objectives:Vector.<QuestObjectiveInformations>	QuestActiveInformations	super:QuestActiveInformations;stepId:writeVarShort;objectives#len:writeShort;objectives[]#typeId:writeShort;objectives[]:serialize	client-as3	273
QuestActiveInformations	7048	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/quest/QuestActiveInformations.as:8	1	questId:uint		questId:writeVarShort	client-as3	273
QuestObjectiveInformations	7248	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/quest/QuestObjectiveInformations.as:8	3	objectiveId:uint;objectiveStatus:Boolean;dialogParams:Vector.<String>		objectiveId:writeVarShort;objectiveStatus:writeBoolean;dialogParams#len:writeShort;dialogParams[]:writeUTF	client-as3	273
QuestObjectiveInformationsWithCompletion	8731	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/quest/QuestObjectiveInformationsWithCompletion.as:8	2	curCompletion:uint;maxCompletion:uint	QuestObjectiveInformations	super:QuestObjectiveInformations;curCompletion:writeVarShort;maxCompletion:writeVarShort	client-as3	273
RankInformation	3538	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/rank/RankInformation.as:8	4	order:uint;gfxId:uint;modifiable:Boolean;rights:Vector.<uint>	RankMinimalInformation	super:RankMinimalInformation;order:writeVarInt;gfxId:writeVarInt;modifiable:writeBoolean;rights#len:writeShort;rights[]:writeVarInt	client-as3	273
RankMinimalInformation	1831	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/rank/RankMinimalInformation.as:8	2	id:uint;name:String		id:writeVarInt;name:writeUTF	client-as3	273
RankPublicInformation	5787	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/guild/RankPublicInformation.as:9	2	order:uint;gfxId:uint	RankMinimalInformation	super:RankMinimalInformation;order:writeVarInt;gfxId:writeVarInt	client-as3	273
RecycledItem	2736	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/inventory/exchanges/RecycledItem.as:8	2	id:uint;qty:uint		id:writeVarInt;qty:writeUnsignedInt	client-as3	273
RemodelingInformation	3743	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/character/choice/RemodelingInformation.as:8	5	name:String;breed:int;sex:Boolean;cosmeticId:uint;colors:Vector.<int>		name:writeUTF;breed:writeByte;sex:writeBoolean;cosmeticId:writeVarShort;colors#len:writeShort;colors[]:writeInt	client-as3	273
SellerBuyerDescriptor	780	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/SellerBuyerDescriptor.as:8	8	quantities:Vector.<uint>;types:Vector.<uint>;taxPercentage:Number;taxModificationPercentage:Number;maxItemLevel:uint;maxItemPerAccount:uint;npcContextualId:int;unsoldDelay:uint		quantities#len:writeShort;quantities[]:writeVarInt;types#len:writeShort;types[]:writeVarInt;taxPercentage:writeFloat;taxModificationPercentage:writeFloat;maxItemLevel:writeByte;maxItemPerAccount:writeVarInt;npcContextualId:writeInt;unsoldDelay:writeVarShort	client-as3	273
ServerSessionConstant	9977	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/approach/ServerSessionConstant.as:8	1	id:uint		id:writeVarShort	client-as3	273
ServerSessionConstantInteger	2867	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/approach/ServerSessionConstantInteger.as:8	1	value:int	ServerSessionConstant	super:ServerSessionConstant;value:writeInt	client-as3	273
ServerSessionConstantLong	4175	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/approach/ServerSessionConstantLong.as:8	1	value:Number	ServerSessionConstant	super:ServerSessionConstant;value:writeDouble	client-as3	273
ServerSessionConstantString	7359	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/approach/ServerSessionConstantString.as:8	1	value:String	ServerSessionConstant	super:ServerSessionConstant;value:writeUTF	client-as3	273
Shortcut	5117	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/shortcut/Shortcut.as:8	1	slot:uint		slot:writeByte	client-as3	273
ShortcutEmote	1189	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/shortcut/ShortcutEmote.as:8	1	emoteId:uint	Shortcut	super:Shortcut;emoteId:writeShort	client-as3	273
ShortcutEntitiesPreset	3288	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/shortcut/ShortcutEntitiesPreset.as:8	1	presetId:int	Shortcut	super:Shortcut;presetId:writeShort	client-as3	273
ShortcutObject	8861	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/shortcut/ShortcutObject.as:8	0		Shortcut	super:Shortcut	client-as3	273
ShortcutObjectItem	2079	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/shortcut/ShortcutObjectItem.as:8	2	itemUID:int;itemGID:int	ShortcutObject	super:ShortcutObject;itemUID:writeInt;itemGID:writeInt	client-as3	273
ShortcutObjectPreset	1697	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/shortcut/ShortcutObjectPreset.as:8	1	presetId:int	ShortcutObject	super:ShortcutObject;presetId:writeShort	client-as3	273
ShortcutSmiley	4118	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/shortcut/ShortcutSmiley.as:8	1	smileyId:uint	Shortcut	super:Shortcut;smileyId:writeVarShort	client-as3	273
ShortcutSpell	576	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/shortcut/ShortcutSpell.as:8	1	spellId:uint	Shortcut	super:Shortcut;spellId:writeVarShort	client-as3	273
SimpleCharacterCharacteristicForPreset	361	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/presets/SimpleCharacterCharacteristicForPreset.as:8	3	keyword:String;base:int;additionnal:int		keyword:writeUTF;base:writeVarInt;additionnal:writeVarInt	client-as3	273
SkillActionDescription	3573	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/interactive/skill/SkillActionDescription.as:8	1	skillId:uint		skillId:writeVarShort	client-as3	273
SkillActionDescriptionCollect	5684	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/interactive/skill/SkillActionDescriptionCollect.as:8	2	min:uint;max:uint	SkillActionDescriptionTimed	super:SkillActionDescriptionTimed;min:writeVarShort;max:writeVarShort	client-as3	273
SkillActionDescriptionCraft	5905	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/interactive/skill/SkillActionDescriptionCraft.as:8	1	probability:uint	SkillActionDescription	super:SkillActionDescription;probability:writeByte	client-as3	273
SkillActionDescriptionTimed	1078	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/interactive/skill/SkillActionDescriptionTimed.as:8	1	time:uint	SkillActionDescription	super:SkillActionDescription;time:writeByte	client-as3	273
SocialApplicationInformation	4014	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/social/application/SocialApplicationInformation.as:8	3	playerInfo:ApplicationPlayerInformation;applyText:String;creationDate:Number		playerInfo:asApplicationPlayerInformation;applyText:writeUTF;creationDate:writeDouble	client-as3	273
SocialEmblem	6817	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/social/SocialEmblem.as:8	4	symbolShape:uint;symbolColor:int;backgroundShape:uint;backgroundColor:int		symbolShape:writeVarShort;symbolColor:writeInt;backgroundShape:writeByte;backgroundColor:writeInt	client-as3	273
SocialFight	2810	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/social/fight/SocialFight.as:10	4	socialFightInfo:SocialFightInfo;attackers:Vector.<CharacterMinimalPlusLookInformations>;defenders:Vector.<CharacterMinimalPlusLookInformations>;phase:FightPhase		socialFightInfo:asSocialFightInfo;attackers#len:writeShort;attackers[]:asCharacterMinimalPlusLookInformations;defenders#len:writeShort;defenders[]:asCharacterMinimalPlusLookInformations;phase:asFightPhase	client-as3	273
SocialFightInfo	2355	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/social/fight/SocialFightInfo.as:8	3	fightId:uint;fightType:uint;mapId:Number		fightId:writeVarShort;fightType:writeByte;mapId:writeDouble	client-as3	273
SocialMember	9920	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/social/SocialMember.as:11	8	breed:int;sex:Boolean;connected:uint;hoursSinceLastConnection:uint;accountId:uint;status:PlayerStatus;rankId:int;enrollmentDate:Number	CharacterMinimalInformations	super:CharacterMinimalInformations;breed:writeByte;sex:writeBoolean;connected:writeByte;hoursSinceLastConnection:writeShort;accountId:writeInt;#typeId:writeShort;status:serialize;rankId:writeInt;enrollmentDate:writeDouble	client-as3	273
SocialRecruitmentInformation	2211	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/social/recruitment/SocialRecruitmentInformation.as:9	12	socialId:uint;recruitmentType:uint;recruitmentTitle:String;recruitmentText:String;selectedLanguages:Vector.<uint>;selectedCriterion:Vector.<uint>;minLevel:uint;minLevelFacultative:Boolean;invalidatedByModeration:Boolean;lastEditPlayerName:String;lastEditDate:Number;recruitmentAutoLocked:Boolean		minLevelFacultative:bit0;invalidatedByModeration:bit1;recruitmentAutoLocked:bit2;#local:writeByte;socialId:writeVarInt;recruitmentType:writeByte;recruitmentTitle:writeUTF;recruitmentText:writeUTF;selectedLanguages#len:writeShort;selectedLanguages[]:writeVarInt;selectedCriterion#len:writeShort;selectedCriterion[]:writeVarInt;minLevel:writeShort;lastEditPlayerName:writeUTF;lastEditDate:writeDouble	client-as3	273
SpawnCharacterInformation	3409	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/fight/SpawnCharacterInformation.as:8	2	name:String;level:uint	SpawnInformation	super:SpawnInformation;name:writeUTF;level:writeVarShort	client-as3	273
SpawnCompanionInformation	4847	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/fight/SpawnCompanionInformation.as:8	4	modelId:uint;level:uint;summonerId:Number;ownerId:Number	SpawnInformation	super:SpawnInformation;modelId:writeByte;level:writeVarShort;summonerId:writeDouble;ownerId:writeDouble	client-as3	273
SpawnInformation	339	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/fight/SpawnInformation.as:8	0				client-as3	273
SpawnMonsterInformation	571	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/fight/SpawnMonsterInformation.as:8	1	creatureGrade:uint	BaseSpawnMonsterInformation	super:BaseSpawnMonsterInformation;creatureGrade:writeByte	client-as3	273
SpawnScaledMonsterInformation	8568	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/fight/SpawnScaledMonsterInformation.as:8	1	creatureLevel:uint	BaseSpawnMonsterInformation	super:BaseSpawnMonsterInformation;creatureLevel:writeShort	client-as3	273
SpellForPreset	1457	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/presets/SpellForPreset.as:8	2	spellId:uint;shortcuts:Vector.<int>		spellId:writeVarShort;shortcuts#len:writeShort;shortcuts[]:writeShort	client-as3	273
SpellItem	8615	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/SpellItem.as:8	2	spellId:int;spellLevel:int	Item	super:Item;spellId:writeInt;spellLevel:writeShort	client-as3	273
SpellModifierMessage	2892	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/character/spellmodifier/SpellModifierMessage.as:8	5	spellId:uint;actionType:uint;modifierType:uint;context:int;equipment:int		spellId:writeVarShort;actionType:writeByte;modifierType:writeByte;context:writeInt;equipment:writeInt	client-as3	273
SpellsPreset	7774	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/presets/SpellsPreset.as:8	1	spells:Vector.<SpellForPreset>	Preset	super:Preset;spells#len:writeShort;spells[]:asSpellForPreset	client-as3	273
StatedElement	1041	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/interactive/StatedElement.as:8	4	elementId:uint;elementCellId:uint;elementState:uint;onCurrentMap:Boolean		elementId:writeInt;elementCellId:writeVarShort;elementState:writeVarInt;onCurrentMap:writeBoolean	client-as3	273
StatisticData	1815	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/common/basic/StatisticData.as:8	0				client-as3	273
StatisticDataBoolean	7901	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/common/basic/StatisticDataBoolean.as:8	1	value:Boolean	StatisticData	super:StatisticData;value:writeBoolean	client-as3	273
StatisticDataByte	4573	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/common/basic/StatisticDataByte.as:8	1	value:int	StatisticData	super:StatisticData;value:writeByte	client-as3	273
StatisticDataInt	7834	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/common/basic/StatisticDataInt.as:8	1	value:int	StatisticData	super:StatisticData;value:writeInt	client-as3	273
StatisticDataShort	1762	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/common/basic/StatisticDataShort.as:8	1	value:int	StatisticData	super:StatisticData;value:writeShort	client-as3	273
StatisticDataString	4102	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/common/basic/StatisticDataString.as:8	1	value:String	StatisticData	super:StatisticData;value:writeUTF	client-as3	273
StatsPreset	1993	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/presets/StatsPreset.as:8	1	stats:Vector.<SimpleCharacterCharacteristicForPreset>	Preset	super:Preset;stats#len:writeShort;stats[]:asSimpleCharacterCharacteristicForPreset	client-as3	273
StorageTabInformation	8947	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/inventory/StorageTabInformation.as:8	7	name:String;tabNumber:uint;picto:uint;openRight:uint;dropRight:uint;takeRight:uint;dropTypeLimitation:Vector.<uint>		name:writeUTF;tabNumber:writeVarInt;picto:writeVarInt;openRight:writeVarInt;dropRight:writeVarInt;takeRight:writeVarInt;dropTypeLimitation#len:writeShort;dropTypeLimitation[]:writeVarInt	client-as3	273
SubEntity	9491	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/look/SubEntity.as:8	3	bindingPointCategory:uint;bindingPointIndex:uint;subEntityLook:EntityLook		bindingPointCategory:writeByte;bindingPointIndex:writeByte;subEntityLook:asEntityLook	client-as3	273
SurrenderAccepted	8859	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/surrender/SurrenderAccepted.as:8	0		SurrenderResponse		client-as3	273
SurrenderRefused	8906	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/surrender/SurrenderRefused.as:8	0		SurrenderResponse		client-as3	273
SurrenderRefusedBeforeTurn	9548	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/surrender/SurrenderRefusedBeforeTurn.as:8	1	minTurnForSurrender:int	SurrenderRefused	super:SurrenderRefused;minTurnForSurrender:writeInt	client-as3	273
SurrenderRefusedBeforeVote	2726	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/surrender/SurrenderRefusedBeforeVote.as:8	0		SurrenderRefused		client-as3	273
SurrenderResponse	8655	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/surrender/SurrenderResponse.as:8	0				client-as3	273
SurrenderVoteAccepted	8687	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/surrender/vote/SurrenderVoteAccepted.as:8	0		SurrenderVoteResponse		client-as3	273
SurrenderVoteRefused	1140	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/surrender/vote/SurrenderVoteRefused.as:8	0		SurrenderVoteResponse		client-as3	273
SurrenderVoteRefusedAlreadyAsked	8978	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/surrender/vote/SurrenderVoteRefusedAlreadyAsked.as:8	0		SurrenderVoteRefused		client-as3	273
SurrenderVoteRefusedBeforeTurn	9709	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/surrender/vote/SurrenderVoteRefusedBeforeTurn.as:8	1	minTurnForSurrenderVote:int	SurrenderVoteRefused	super:SurrenderVoteRefused;minTurnForSurrenderVote:writeInt	client-as3	273
SurrenderVoteRefusedWaitBetweenVotes	5188	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/surrender/vote/SurrenderVoteRefusedWaitBetweenVotes.as:8	1	nextVoteTimestamp:int	SurrenderVoteRefused	super:SurrenderVoteRefused;nextVoteTimestamp:writeInt	client-as3	273
SurrenderVoteResponse	3674	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/surrender/vote/SurrenderVoteResponse.as:8	0				client-as3	273
TaxCollectorBasicInformations	4890	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/collector/tax/TaxCollectorBasicInformations.as:8	6	firstNameId:uint;lastNameId:uint;worldX:int;worldY:int;mapId:Number;subAreaId:uint		firstNameId:writeVarShort;lastNameId:writeVarShort;worldX:writeShort;worldY:writeShort;mapId:writeDouble;subAreaId:writeVarShort	client-as3	273
TaxCollectorComplementaryInformations	1982	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/collector/tax/TaxCollectorComplementaryInformations.as:8	0				client-as3	273
TaxCollectorInformations	4158	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/collector/tax/TaxCollectorInformations.as:13	14	uniqueId:Number;firstNameId:uint;lastNameId:uint;allianceIdentity:AllianceInformation;additionalInfos:AdditionalTaxCollectorInformation;worldX:int;worldY:int;subAreaId:uint;state:uint;look:EntityLook;complements:Vector.<TaxCollectorComplementaryInformations>;characteristics:CharacterCharacteristics;equipments:Vector.<ObjectItem>;spells:Vector.<TaxCollectorOrderedSpell>		uniqueId:writeDouble;firstNameId:writeVarShort;lastNameId:writeVarShort;allianceIdentity:asAllianceInformation;additionalInfos:asAdditionalTaxCollectorInformation;worldX:writeShort;worldY:writeShort;subAreaId:writeVarShort;state:writeByte;look:asEntityLook;complements#len:writeShort;complements[]#typeId:writeShort;complements[]:serialize;characteristics:asCharacterCharacteristics;equipments#len:writeShort;equipments[]:asObjectItem;spells#len:writeShort;spells[]:asTaxCollectorOrderedSpell	client-as3	273
TaxCollectorLootInformations	4183	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/collector/tax/TaxCollectorLootInformations.as:8	2	pods:uint;itemsValue:Number	TaxCollectorComplementaryInformations	super:TaxCollectorComplementaryInformations;pods:writeVarInt;itemsValue:writeVarLong	client-as3	273
TaxCollectorMovement	7487	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/collector/tax/TaxCollectorMovement.as:8	4	movementType:uint;basicInfos:TaxCollectorBasicInformations;playerId:Number;playerName:String		movementType:writeByte;basicInfos:asTaxCollectorBasicInformations;playerId:writeVarLong;playerName:writeUTF	client-as3	273
TaxCollectorOrderedSpell	3173	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/collector/tax/TaxCollectorOrderedSpell.as:8	2	spellId:uint;slot:uint		spellId:writeVarInt;slot:writeByte	client-as3	273
TaxCollectorPreset	1854	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/collector/tax/TaxCollectorPreset.as:10	3	presetId:Uuid;spells:Vector.<TaxCollectorOrderedSpell>;characteristics:CharacterCharacteristics		presetId:asUuid;spells#len:writeShort;spells[]:asTaxCollectorOrderedSpell;characteristics:asCharacterCharacteristics	client-as3	273
