message_nom	protocol_id	fichier:ligne	nb_champs	champs	parent	ordre_serialisation	emu	version
ObjectJobAddedMessage	5441	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/items/ObjectJobAddedMessage.as:11	1	jobId:uint	NetworkMessage	jobId:writeByte	client-as3	273
ObjectModifiedMessage	7821	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/items/ObjectModifiedMessage.as:12	1	object:ObjectItem	NetworkMessage	object:asObjectItem	client-as3	273
ObjectMovementMessage	4510	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/items/ObjectMovementMessage.as:11	2	objectUID:uint;position:uint	NetworkMessage	objectUID:writeVarInt;position:writeShort	client-as3	273
ObjectQuantityMessage	204	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/items/ObjectQuantityMessage.as:11	3	objectUID:uint;quantity:uint;origin:uint	NetworkMessage	objectUID:writeVarInt;quantity:writeVarInt;origin:writeByte	client-as3	273
ObjectSetPositionMessage	5569	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/items/ObjectSetPositionMessage.as:11	3	objectUID:uint;position:uint;quantity:uint	NetworkMessage	objectUID:writeVarInt;position:writeShort;quantity:writeVarInt	client-as3	273
ObjectUseMessage	1372	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/items/ObjectUseMessage.as:11	1	objectUID:uint	NetworkMessage	objectUID:writeVarInt	client-as3	273
ObjectUseMultipleMessage	1310	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/items/ObjectUseMultipleMessage.as:10	1	quantity:uint	ObjectUseMessage	super:ObjectUseMessage;quantity:writeVarInt	client-as3	273
ObjectUseOnCellMessage	4046	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/items/ObjectUseOnCellMessage.as:10	1	cells:uint	ObjectUseMessage	super:ObjectUseMessage;cells:writeVarShort	client-as3	273
ObjectUseOnCharacterMessage	2165	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/items/ObjectUseOnCharacterMessage.as:10	1	characterId:Number	ObjectUseMessage	super:ObjectUseMessage;characterId:writeVarLong	client-as3	273
ObjectsAddedMessage	1527	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/items/ObjectsAddedMessage.as:12	1	object:Vector.<ObjectItem>	NetworkMessage	object#len:writeShort;object[]:asObjectItem	client-as3	273
ObjectsDeletedMessage	5219	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/items/ObjectsDeletedMessage.as:11	1	objectUID:Vector.<uint>	NetworkMessage	objectUID#len:writeShort;objectUID[]:writeVarInt	client-as3	273
ObjectsQuantityMessage	5664	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/items/ObjectsQuantityMessage.as:12	1	objectsUIDAndQty:Vector.<ObjectItemQuantity>	NetworkMessage	objectsUIDAndQty#len:writeShort;objectsUIDAndQty[]:asObjectItemQuantity	client-as3	273
ObtainedItemMessage	9678	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/items/ObtainedItemMessage.as:11	2	genericId:uint;baseQuantity:uint	NetworkMessage	genericId:writeVarInt;baseQuantity:writeVarInt	client-as3	273
ObtainedItemWithBonusMessage	7133	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/items/ObtainedItemWithBonusMessage.as:10	1	bonusQuantity:uint	ObtainedItemMessage	super:ObtainedItemMessage;bonusQuantity:writeVarInt	client-as3	273
OnConnectionEventMessage	999	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/initialization/OnConnectionEventMessage.as:11	1	eventType:uint	NetworkMessage	eventType:writeByte	client-as3	273
OpenGuideBookMessage	9970	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/document/OpenGuideBookMessage.as:11	1	articleId:uint	NetworkMessage	articleId:writeVarShort	client-as3	273
OpenHavenBagFurnitureSequenceRequestMessage	7398	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/havenbag/OpenHavenBagFurnitureSequenceRequestMessage.as:11	0		NetworkMessage		client-as3	273
OpponentSurrenderMessage	6059	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/surrender/vote/OpponentSurrenderMessage.as:11	0		NetworkMessage		client-as3	273
OrnamentGainedMessage	9883	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/tinsel/OrnamentGainedMessage.as:11	1	ornamentId:uint	NetworkMessage	ornamentId:writeShort	client-as3	273
OrnamentLostMessage	2799	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/tinsel/OrnamentLostMessage.as:11	1	ornamentId:uint	NetworkMessage	ornamentId:writeShort	client-as3	273
OrnamentSelectErrorMessage	6401	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/tinsel/OrnamentSelectErrorMessage.as:11	1	reason:uint	NetworkMessage	reason:writeByte	client-as3	273
OrnamentSelectRequestMessage	732	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/tinsel/OrnamentSelectRequestMessage.as:11	1	ornamentId:uint	NetworkMessage	ornamentId:writeVarShort	client-as3	273
OrnamentSelectedMessage	7251	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/tinsel/OrnamentSelectedMessage.as:11	1	ornamentId:uint	NetworkMessage	ornamentId:writeVarShort	client-as3	273
PaddockBuyRequestMessage	1669	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/mount/PaddockBuyRequestMessage.as:11	1	proposedPrice:Number	NetworkMessage	proposedPrice:writeVarLong	client-as3	273
PaddockBuyResultMessage	5838	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/mount/PaddockBuyResultMessage.as:11	3	paddockId:Number;bought:Boolean;realPrice:Number	NetworkMessage	paddockId:writeDouble;bought:writeBoolean;realPrice:writeVarLong	client-as3	273
PaddockMoveItemRequestMessage	6071	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/mount/PaddockMoveItemRequestMessage.as:11	2	oldCellId:uint;newCellId:uint	NetworkMessage	oldCellId:writeVarShort;newCellId:writeVarShort	client-as3	273
PaddockPropertiesMessage	4650	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/paddock/PaddockPropertiesMessage.as:12	1	properties:PaddockInstancesInformations	NetworkMessage	properties:asPaddockInstancesInformations	client-as3	273
PaddockRemoveItemRequestMessage	2191	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/mount/PaddockRemoveItemRequestMessage.as:11	1	cellId:uint	NetworkMessage	cellId:writeVarShort	client-as3	273
PaddockSellBuyDialogMessage	4196	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/paddock/PaddockSellBuyDialogMessage.as:11	3	bsell:Boolean;ownerId:uint;price:Number	NetworkMessage	bsell:writeBoolean;ownerId:writeVarInt;price:writeVarLong	client-as3	273
PaddockSellRequestMessage	6528	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/mount/PaddockSellRequestMessage.as:11	2	price:Number;forSale:Boolean	NetworkMessage	price:writeVarLong;forSale:writeBoolean	client-as3	273
PaddockToSellFilterMessage	3852	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/paddock/PaddockToSellFilterMessage.as:11	5	areaId:int;atLeastNbMount:int;atLeastNbMachine:int;maxPrice:Number;orderBy:uint	NetworkMessage	areaId:writeInt;atLeastNbMount:writeByte;atLeastNbMachine:writeByte;maxPrice:writeVarLong;orderBy:writeByte	client-as3	273
PaddockToSellListMessage	7795	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/paddock/PaddockToSellListMessage.as:12	3	pageIndex:uint;totalPage:uint;paddockList:Vector.<PaddockInformationsForSell>	NetworkMessage	pageIndex:writeVarShort;totalPage:writeVarShort;paddockList#len:writeShort;paddockList[]:asPaddockInformationsForSell	client-as3	273
PaddockToSellListRequestMessage	101	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/paddock/PaddockToSellListRequestMessage.as:11	1	pageIndex:uint	NetworkMessage	pageIndex:writeVarShort	client-as3	273
PaginationAnswerAbstractMessage	1468	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/PaginationAnswerAbstractMessage.as:11	3	offset:Number;count:uint;total:uint	NetworkMessage	offset:writeDouble;count:writeUnsignedInt;total:writeUnsignedInt	client-as3	273
PaginationRequestAbstractMessage	6633	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/PaginationRequestAbstractMessage.as:11	2	offset:Number;count:uint	NetworkMessage	offset:writeDouble;count:writeUnsignedInt	client-as3	273
PartyAbdicateThroneMessage	7804	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyAbdicateThroneMessage.as:10	1	playerId:Number	AbstractPartyMessage	super:AbstractPartyMessage;playerId:writeVarLong	client-as3	273
PartyAcceptInvitationMessage	4342	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyAcceptInvitationMessage.as:10	0		AbstractPartyMessage	super:AbstractPartyMessage	client-as3	273
PartyCancelInvitationMessage	425	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyCancelInvitationMessage.as:10	1	guestId:Number	AbstractPartyMessage	super:AbstractPartyMessage;guestId:writeVarLong	client-as3	273
PartyCancelInvitationNotificationMessage	1327	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyCancelInvitationNotificationMessage.as:10	2	cancelerId:Number;guestId:Number	AbstractPartyEventMessage	super:AbstractPartyEventMessage;cancelerId:writeVarLong;guestId:writeVarLong	client-as3	273
PartyCannotJoinErrorMessage	6016	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyCannotJoinErrorMessage.as:10	1	reason:uint	AbstractPartyMessage	super:AbstractPartyMessage;reason:writeByte	client-as3	273
PartyDeletedMessage	8038	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyDeletedMessage.as:10	0		AbstractPartyMessage	super:AbstractPartyMessage	client-as3	273
PartyEntityUpdateLightMessage	2046	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/entity/PartyEntityUpdateLightMessage.as:11	1	indexId:uint	PartyUpdateLightMessage	super:PartyUpdateLightMessage;indexId:writeByte	client-as3	273
PartyFollowMemberRequestMessage	7118	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyFollowMemberRequestMessage.as:10	1	playerId:Number	AbstractPartyMessage	super:AbstractPartyMessage;playerId:writeVarLong	client-as3	273
PartyFollowStatusUpdateMessage	4068	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyFollowStatusUpdateMessage.as:11	3	success:Boolean;isFollowed:Boolean;followedId:Number	AbstractPartyMessage	super:AbstractPartyMessage;success:bit0;isFollowed:bit1;#local:writeByte;followedId:writeVarLong	client-as3	273
PartyFollowThisMemberRequestMessage	327	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyFollowThisMemberRequestMessage.as:10	1	enabled:Boolean	PartyFollowMemberRequestMessage	super:PartyFollowMemberRequestMessage;enabled:writeBoolean	client-as3	273
PartyInvitationArenaRequestMessage	2774	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyInvitationArenaRequestMessage.as:11	0		PartyInvitationRequestMessage	super:PartyInvitationRequestMessage	client-as3	273
PartyInvitationCancelledForGuestMessage	7618	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyInvitationCancelledForGuestMessage.as:10	1	cancelerId:Number	AbstractPartyMessage	super:AbstractPartyMessage;cancelerId:writeVarLong	client-as3	273
PartyInvitationDetailsMessage	8607	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyInvitationDetailsMessage.as:13	7	partyType:uint;partyName:String;fromId:Number;fromName:String;leaderId:Number;members:Vector.<PartyInvitationMemberInformations>;guests:Vector.<PartyGuestInformations>	AbstractPartyMessage	super:AbstractPartyMessage;partyType:writeByte;partyName:writeUTF;fromId:writeVarLong;fromName:writeUTF;leaderId:writeVarLong;members#len:writeShort;members[]#typeId:writeShort;members[]:serialize;guests#len:writeShort;guests[]:asPartyGuestInformations	client-as3	273
PartyInvitationDetailsRequestMessage	8629	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyInvitationDetailsRequestMessage.as:10	0		AbstractPartyMessage	super:AbstractPartyMessage	client-as3	273
PartyInvitationDungeonDetailsMessage	2367	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyInvitationDungeonDetailsMessage.as:12	2	dungeonId:uint;playersDungeonReady:Vector.<Boolean>	PartyInvitationDetailsMessage	super:PartyInvitationDetailsMessage;dungeonId:writeVarShort;playersDungeonReady#len:writeShort;playersDungeonReady[]:writeBoolean	client-as3	273
PartyInvitationDungeonMessage	3539	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyInvitationDungeonMessage.as:10	1	dungeonId:uint	PartyInvitationMessage	super:PartyInvitationMessage;dungeonId:writeVarShort	client-as3	273
PartyInvitationDungeonRequestMessage	5145	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyInvitationDungeonRequestMessage.as:11	1	dungeonId:uint	PartyInvitationRequestMessage	super:PartyInvitationRequestMessage;dungeonId:writeVarShort	client-as3	273
PartyInvitationMessage	729	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyInvitationMessage.as:10	6	partyType:uint;partyName:String;maxParticipants:uint;fromId:Number;fromName:String;toId:Number	AbstractPartyMessage	super:AbstractPartyMessage;partyType:writeByte;partyName:writeUTF;maxParticipants:writeByte;fromId:writeVarLong;fromName:writeUTF;toId:writeVarLong	client-as3	273
PartyInvitationRequestMessage	7920	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyInvitationRequestMessage.as:13	1	target:AbstractPlayerSearchInformation	NetworkMessage	#typeId:writeShort;target:serialize	client-as3	273
PartyJoinMessage	6577	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyJoinMessage.as:13	7	partyType:uint;partyLeaderId:Number;maxParticipants:uint;members:Vector.<PartyMemberInformations>;guests:Vector.<PartyGuestInformations>;restricted:Boolean;partyName:String	AbstractPartyMessage	super:AbstractPartyMessage;partyType:writeByte;partyLeaderId:writeVarLong;maxParticipants:writeByte;members#len:writeShort;members[]#typeId:writeShort;members[]:serialize;guests#len:writeShort;guests[]:asPartyGuestInformations;restricted:writeBoolean;partyName:writeUTF	client-as3	273
PartyKickRequestMessage	7926	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyKickRequestMessage.as:10	1	playerId:Number	AbstractPartyMessage	super:AbstractPartyMessage;playerId:writeVarLong	client-as3	273
PartyKickedByMessage	4958	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyKickedByMessage.as:10	1	kickerId:Number	AbstractPartyMessage	super:AbstractPartyMessage;kickerId:writeVarLong	client-as3	273
PartyLeaderUpdateMessage	6439	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyLeaderUpdateMessage.as:10	1	partyLeaderId:Number	AbstractPartyEventMessage	super:AbstractPartyEventMessage;partyLeaderId:writeVarLong	client-as3	273
PartyLeaveMessage	83	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyLeaveMessage.as:10	0		AbstractPartyMessage	super:AbstractPartyMessage	client-as3	273
PartyLeaveRequestMessage	6779	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyLeaveRequestMessage.as:10	0		AbstractPartyMessage	super:AbstractPartyMessage	client-as3	273
PartyLocateMembersMessage	8066	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyLocateMembersMessage.as:11	1	geopositions:Vector.<PartyMemberGeoPosition>	AbstractPartyMessage	super:AbstractPartyMessage;geopositions#len:writeShort;geopositions[]:asPartyMemberGeoPosition	client-as3	273
PartyLocateMembersRequestMessage	4987	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyLocateMembersRequestMessage.as:10	0		AbstractPartyMessage	super:AbstractPartyMessage	client-as3	273
PartyLoyaltyStatusMessage	5384	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyLoyaltyStatusMessage.as:10	1	loyal:Boolean	AbstractPartyMessage	super:AbstractPartyMessage;loyal:writeBoolean	client-as3	273
PartyMemberEjectedMessage	9438	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyMemberEjectedMessage.as:10	1	kickerId:Number	PartyMemberRemoveMessage	super:PartyMemberRemoveMessage;kickerId:writeVarLong	client-as3	273
PartyMemberInBreachFightMessage	2380	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/breach/PartyMemberInBreachFightMessage.as:11	2	floor:uint;room:uint	AbstractPartyMemberInFightMessage	super:AbstractPartyMemberInFightMessage;floor:writeVarInt;room:writeByte	client-as3	273
PartyMemberInStandardFightMessage	8285	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyMemberInStandardFightMessage.as:11	1	fightMap:MapCoordinatesExtended	AbstractPartyMemberInFightMessage	super:AbstractPartyMemberInFightMessage;fightMap:asMapCoordinatesExtended	client-as3	273
PartyMemberRemoveMessage	7328	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyMemberRemoveMessage.as:10	1	leavingPlayerId:Number	AbstractPartyEventMessage	super:AbstractPartyEventMessage;leavingPlayerId:writeVarLong	client-as3	273
PartyModifiableStatusMessage	2363	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyModifiableStatusMessage.as:10	1	enabled:Boolean	AbstractPartyMessage	super:AbstractPartyMessage;enabled:writeBoolean	client-as3	273
PartyNameSetErrorMessage	7989	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyNameSetErrorMessage.as:10	1	result:uint	AbstractPartyMessage	super:AbstractPartyMessage;result:writeByte	client-as3	273
PartyNameSetRequestMessage	9125	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyNameSetRequestMessage.as:10	1	partyName:String	AbstractPartyMessage	super:AbstractPartyMessage;partyName:writeUTF	client-as3	273
PartyNameUpdateMessage	9591	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyNameUpdateMessage.as:10	1	partyName:String	AbstractPartyMessage	super:AbstractPartyMessage;partyName:writeUTF	client-as3	273
PartyNewGuestMessage	7060	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyNewGuestMessage.as:11	1	guest:PartyGuestInformations	AbstractPartyEventMessage	super:AbstractPartyEventMessage;guest:asPartyGuestInformations	client-as3	273
PartyNewMemberMessage	4529	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyNewMemberMessage.as:11	0		PartyUpdateMessage	super:PartyUpdateMessage	client-as3	273
PartyPledgeLoyaltyRequestMessage	7730	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyPledgeLoyaltyRequestMessage.as:10	1	loyal:Boolean	AbstractPartyMessage	super:AbstractPartyMessage;loyal:writeBoolean	client-as3	273
PartyRefuseInvitationMessage	9721	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyRefuseInvitationMessage.as:10	0		AbstractPartyMessage	super:AbstractPartyMessage	client-as3	273
PartyRefuseInvitationNotificationMessage	1724	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyRefuseInvitationNotificationMessage.as:10	1	guestId:Number	AbstractPartyEventMessage	super:AbstractPartyEventMessage;guestId:writeVarLong	client-as3	273
PartyRestrictedMessage	2879	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyRestrictedMessage.as:10	1	restricted:Boolean	AbstractPartyMessage	super:AbstractPartyMessage;restricted:writeBoolean	client-as3	273
PartyStopFollowRequestMessage	8393	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyStopFollowRequestMessage.as:10	1	playerId:Number	AbstractPartyMessage	super:AbstractPartyMessage;playerId:writeVarLong	client-as3	273
PartyUpdateLightMessage	4231	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyUpdateLightMessage.as:10	5	id:Number;lifePoints:uint;maxLifePoints:uint;prospecting:uint;regenRate:uint	AbstractPartyEventMessage	super:AbstractPartyEventMessage;id:writeVarLong;lifePoints:writeVarInt;maxLifePoints:writeVarInt;prospecting:writeVarInt;regenRate:writeByte	client-as3	273
PartyUpdateMessage	5707	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/party/PartyUpdateMessage.as:12	1	memberInformations:PartyMemberInformations	AbstractPartyEventMessage	super:AbstractPartyEventMessage;#typeId:writeShort;memberInformations:serialize	client-as3	273
PauseDialogMessage	3238	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/dialog/PauseDialogMessage.as:11	1	dialogType:uint	NetworkMessage	dialogType:writeByte	client-as3	273
PlayerStatusUpdateErrorMessage	3860	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/character/status/PlayerStatusUpdateErrorMessage.as:11	0		NetworkMessage		client-as3	273
PlayerStatusUpdateMessage	3675	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/character/status/PlayerStatusUpdateMessage.as:13	3	accountId:uint;playerId:Number;status:PlayerStatus	NetworkMessage	accountId:writeInt;playerId:writeVarLong;#typeId:writeShort;status:serialize	client-as3	273
PlayerStatusUpdateRequestMessage	4213	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/character/status/PlayerStatusUpdateRequestMessage.as:13	1	status:PlayerStatus	NetworkMessage	#typeId:writeShort;status:serialize	client-as3	273
PopupWarningCloseRequestMessage	663	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/moderation/PopupWarningCloseRequestMessage.as:11	0		NetworkMessage		client-as3	273
PopupWarningClosedMessage	2757	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/moderation/PopupWarningClosedMessage.as:11	0		NetworkMessage		client-as3	273
PopupWarningMessage	1024	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/moderation/PopupWarningMessage.as:11	3	lockDuration:uint;author:String;content:String	NetworkMessage	lockDuration:writeByte;author:writeUTF;content:writeUTF	client-as3	273
PortalDialogCreationMessage	6302	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/npc/PortalDialogCreationMessage.as:10	1	type:uint	NpcDialogCreationMessage	super:NpcDialogCreationMessage;type:writeInt	client-as3	273
PortalUseRequestMessage	6790	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/treasureHunt/PortalUseRequestMessage.as:11	1	portalId:uint	NetworkMessage	portalId:writeVarInt	client-as3	273
PresetDeleteRequestMessage	7052	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/presets/PresetDeleteRequestMessage.as:11	1	presetId:int	NetworkMessage	presetId:writeShort	client-as3	273
PresetDeleteResultMessage	6319	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/presets/PresetDeleteResultMessage.as:11	2	presetId:int;code:uint	NetworkMessage	presetId:writeShort;code:writeByte	client-as3	273
PresetSaveErrorMessage	7630	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/presets/PresetSaveErrorMessage.as:11	2	presetId:int;code:uint	NetworkMessage	presetId:writeShort;code:writeByte	client-as3	273
PresetSavedMessage	889	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/presets/PresetSavedMessage.as:13	2	presetId:int;preset:Preset	NetworkMessage	presetId:writeShort;#typeId:writeShort;preset:serialize	client-as3	273
PresetUseRequestMessage	7506	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/presets/PresetUseRequestMessage.as:11	1	presetId:int	NetworkMessage	presetId:writeShort	client-as3	273
PresetUseResultMessage	799	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/presets/PresetUseResultMessage.as:11	2	presetId:int;code:uint	NetworkMessage	presetId:writeShort;code:writeByte	client-as3	273
PresetUseResultWithMissingIdsMessage	5059	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/presets/PresetUseResultWithMissingIdsMessage.as:10	1	missingIds:Vector.<uint>	PresetUseResultMessage	super:PresetUseResultMessage;missingIds#len:writeShort;missingIds[]:writeVarShort	client-as3	273
PresetsMessage	8873	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/presets/PresetsMessage.as:13	1	presets:Vector.<Preset>	NetworkMessage	presets#len:writeShort;presets[]#typeId:writeShort;presets[]:serialize	client-as3	273
PrismAddOrUpdateMessage	1525	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/prism/PrismAddOrUpdateMessage.as:12	1	prism:PrismGeolocalizedInformation	NetworkMessage	prism:asPrismGeolocalizedInformation	client-as3	273
PrismAttackRequestMessage	6412	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/prism/PrismAttackRequestMessage.as:11	0		NetworkMessage		client-as3	273
PrismAttackResultMessage	8541	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/prism/PrismAttackResultMessage.as:12	2	prism:PrismGeolocalizedInformation;result:uint	NetworkMessage	prism:asPrismGeolocalizedInformation;result:writeByte	client-as3	273
PrismAttackedMessage	48	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/prism/PrismAttackedMessage.as:12	1	prism:PrismGeolocalizedInformation	NetworkMessage	prism:asPrismGeolocalizedInformation	client-as3	273
PrismExchangeRequestMessage	1588	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/prism/PrismExchangeRequestMessage.as:11	0		NetworkMessage		client-as3	273
PrismRecycleTradeRequestMessage	299	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/prism/PrismRecycleTradeRequestMessage.as:11	0		NetworkMessage		client-as3	273
PrismRemoveMessage	4672	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/prism/PrismRemoveMessage.as:12	1	prism:PrismGeolocalizedInformation	NetworkMessage	prism:asPrismGeolocalizedInformation	client-as3	273
PrismTeleportationRequestMessage	7355	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/prism/PrismTeleportationRequestMessage.as:11	0		NetworkMessage		client-as3	273
PrismsListMessage	7733	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/prism/PrismsListMessage.as:13	1	prisms:Vector.<PrismGeolocalizedInformation>	NetworkMessage	prisms#len:writeShort;prisms[]#typeId:writeShort;prisms[]:serialize	client-as3	273
